meanAbundance,Variance,select,prevalence,prevalence_0,prevalence_1,featureID
0.12070508,0.09939669,ADlasso,0.14096320346320346,0.15738724727838257,0.031185031185031187,Cenpw
0.06498789,0.043252327,ADlasso,0.09063852813852814,0.08740279937791602,0.11226611226611227,Trmt11
0.15898934,0.10040143,ADlasso,0.2096861471861472,0.20715396578538103,0.22661122661122662,Hint3
0.12441797,0.08772412,ADlasso,0.15963203463203463,0.12597200622083982,0.38461538461538464,Ncoa7
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0009331259720062209,0.0,Hey2
0.094081484,0.064606726,ADlasso,0.12554112554112554,0.12503888024883358,0.1288981288981289,Tpd52l1
0.099268824,0.06515739,ADlasso,0.13528138528138528,0.1312597200622084,0.16216216216216217,Rnf217
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.001244167962674961,0.0,Nkain2
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Clvs2
0.0,0.0,No selected,0.0,0.0,0.0,Gm4794
0.024224518,0.016705357,No selected,0.034361471861471864,0.03452566096423017,0.033264033264033266,Zufsp
0.0,0.0,No selected,0.0,0.0,0.0,Gm17567
0.35707146,0.20055556,ADlasso,0.42207792207792205,0.42426127527216173,0.4074844074844075,Rwdd1
0.0,0.0,No selected,0.0,0.0,0.0,Fam26d
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Fam26e
0.009518563,0.0068687242,No selected,0.013257575757575758,0.014930015552099534,0.002079002079002079,Fam26f
0.0033757163,0.0023284731,No selected,0.00487012987012987,0.004043545878693624,0.010395010395010396,Dse
0.0075015947,0.0051434324,No selected,0.010822510822510822,0.012441679626749611,0.0,Nt5dc1
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm26564
0.02130171,0.014431991,No selected,0.030573593073593072,0.031726283048211505,0.02286902286902287,Amd2
0.99485666,0.41495013,ADlasso,0.8005952380952381,0.7975116640746501,0.8212058212058212,Marcks
0.0,0.0,No selected,0.0,0.0,0.0,Rfpl4b
0.07854396,0.053234067,ADlasso,0.10687229437229437,0.10326594090202178,0.13097713097713098,Fam229b
0.0018753983,0.00129641,No selected,0.0027056277056277055,0.0027993779160186624,0.002079002079002079,Wisp3
0.0018753983,0.00129641,No selected,0.0027056277056277055,0.002488335925349922,0.004158004158004158,Gm16364
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Gm16365
0.0,0.0,No selected,0.0,0.0,0.0,Gm26824
0.011737169,0.008118347,No selected,0.016774891774891776,0.015863141524105753,0.02286902286902287,AA474331
0.0,0.0,No selected,0.0,0.0,0.0,2010001E11Rik
0.0025477214,0.0018799772,No selected,0.0035173160173160175,0.0027993779160186624,0.008316008316008316,G630090E17Rik
0.0,0.0,No selected,0.0,0.0,0.0,BC021785
0.0046884953,0.0032278348,No selected,0.006764069264069264,0.004665629860031105,0.02079002079002079,AI317395
0.11353133,0.09163727,ADlasso,0.13528138528138528,0.08211508553654744,0.49064449064449067,Slc16a10
0.30579495,0.17046736,ADlasso,0.37797619047619047,0.38506998444790047,0.3305613305613306,Rpf2
0.40994042,0.2261849,ADlasso,0.46915584415584416,0.4951788491446345,0.29521829521829523,Gtf3c6
0.15476128,0.10187127,ADlasso,0.20075757575757575,0.20746500777604976,0.15592515592515593,Amd1
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.0,0.002079002079002079,Cdk19os
0.15485667,0.09866776,ADlasso,0.20427489177489178,0.21461897356143078,0.13513513513513514,Cdc40
0.0022823457,0.0018178362,No selected,0.002976190476190476,0.003421461897356143,0.0,Gpr6
0.040791713,0.027333813,ADlasso,0.057900432900432904,0.060653188180404355,0.0395010395010395,Fig4
0.2506582,0.14497817,ADlasso,0.31953463203463206,0.3265940902021773,0.27234927234927236,Smpd2
0.010877307,0.0074212574,No selected,0.015692640692640692,0.013685847589424573,0.029106029106029108,Ccdc162
0.0,0.0,No selected,0.0,0.0,0.0,Gm29095
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm29096
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0009331259720062209,0.0,Gm6976
0.06051577,0.041974876,ADlasso,0.08279220779220779,0.08989113530326594,0.035343035343035345,Cep57l1
0.002250478,0.0015548479,No selected,0.003246753246753247,0.003110419906687403,0.004158004158004158,Armc2
0.0919202,0.06558284,ADlasso,0.1204004329004329,0.12223950233281493,0.10810810810810811,Foxo3
0.032164942,0.021983558,No selected,0.045454545454545456,0.04696734059097978,0.035343035343035345,Lace1
0.0,0.0,No selected,0.0,0.0,0.0,Nr2e1
0.0,0.0,No selected,0.0,0.0,0.0,Gm15200
0.0,0.0,No selected,0.0,0.0,0.0,Gm15199
0.0,0.0,No selected,0.0,0.0,0.0,Gm26860
0.04049479,0.02943472,ADlasso,0.054924242424242424,0.049766718506998445,0.0893970893970894,Sobp
0.19523577,0.120397285,ADlasso,0.2532467532467532,0.25754276827371697,0.22453222453222454,1700021F05Rik
0.037228484,0.025141962,No selected,0.052759740259740256,0.056920684292379474,0.02494802494802495,Qrsl1
0.010236852,0.007111372,No selected,0.01461038961038961,0.016174183514774496,0.004158004158004158,Aim1
0.0,0.0,No selected,0.0,0.0,0.0,Prdm1
0.0,0.0,No selected,0.0,0.0,0.0,Gm15934
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0006220839813374805,0.002079002079002079,Lin28b
0.0030006368,0.0020708796,No selected,0.004329004329004329,0.004354587869362364,0.004158004158004158,Grik2
0.0,0.0,No selected,0.0,0.0,0.0,Gm26543
0.008315489,0.006176795,No selected,0.011363636363636364,0.01181959564541213,0.008316008316008316,Fam162b
0.00348542,0.0025242832,No selected,0.00487012987012987,0.004976671850699844,0.004158004158004158,Gprc6a
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0006220839813374805,0.002079002079002079,4933411G06Rik
0.0015003186,0.0010376907,No selected,0.0021645021645021645,0.002177293934681182,0.002079002079002079,Ros1
0.14555022,0.093103044,ADlasso,0.19345238095238096,0.1953343701399689,0.18087318087318088,Gopc
0.007126515,0.0048889336,No selected,0.010281385281385282,0.010575427682737169,0.008316008316008316,Cep85l
0.015597662,0.0108092455,No selected,0.022186147186147188,0.02363919129082426,0.012474012474012475,Mcm9
0.013159649,0.009449433,No selected,0.0183982683982684,0.017107309486780714,0.02702702702702703,Fam184a
0.053643633,0.037197914,ADlasso,0.0735930735930736,0.07153965785381027,0.08731808731808732,Man1a
0.013049944,0.008995758,No selected,0.018668831168831168,0.016174183514774496,0.035343035343035345,Tbc1d32
0.0,0.0,No selected,0.0,0.0,0.0,4930467K11Rik
0.52944016,0.2599523,ADlasso,0.5738636363636364,0.5797822706065319,0.5343035343035343,Serinc1
0.0,0.0,No selected,0.0,0.0,0.0,AW822073
0.0,0.0,No selected,0.0,0.0,0.0,Duxf3
0.0,0.0,No selected,0.0,0.0,0.0,Gm4981
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.001244167962674961,0.0,Edar
0.0,0.0,No selected,0.0,0.0,0.0,Gm17542
0.072539076,0.0485327,ADlasso,0.1001082251082251,0.09082426127527216,0.16216216216216217,Sept10
0.0002972436,0.0003264671,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Oit3
0.059782755,0.039672267,ADlasso,0.08387445887445888,0.08460342146189735,0.079002079002079,Mcu
0.0,0.0,No selected,0.0,0.0,0.0,Gm17059
0.2659952,0.19480953,ADlasso,0.29734848484848486,0.3290824261275272,0.08523908523908524,Ddit4
0.54017067,0.2584418,ADlasso,0.5846861471861472,0.5990668740279937,0.4885654885654886,Anapc16
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Chst3
0.0061109792,0.0043189838,No selected,0.008658008658008658,0.009020217729393468,0.006237006237006237,Cdh23
0.032087103,0.022055127,No selected,0.04518398268398268,0.04852255054432349,0.02286902286902287,Slc29a3
0.017522702,0.013164519,No selected,0.02353896103896104,0.025816485225505444,0.008316008316008316,Unc5b
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.001244167962674961,0.0,Pldi
0.0,0.0,No selected,0.0,0.0,0.0,Gm20625
0.0,0.0,No selected,0.0,0.0,0.0,Gm20610
0.08946014,0.056815796,ADlasso,0.12554112554112554,0.12877138413685849,0.10395010395010396,Sgpl1
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Adamts14
0.024928711,0.017260432,No selected,0.035173160173160176,0.038569206842923795,0.012474012474012475,Pald1
0.09010764,0.05881708,ADlasso,0.1241883116883117,0.12721617418351477,0.10395010395010396,Eif4ebp2
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.0009331259720062209,0.002079002079002079,D830039M14Rik
0.43366873,0.22713408,ADlasso,0.49594155844155846,0.49860031104199065,0.4781704781704782,H2afy2
0.0056580626,0.0041308994,No selected,0.007846320346320346,0.008709175738724729,0.002079002079002079,Col13a1
0.45912585,0.2693463,ADlasso,0.4943181818181818,0.5166407465007776,0.34511434511434513,2010107G23Rik
0.24431045,0.14981323,ADlasso,0.3041125541125541,0.31508553654743393,0.23076923076923078,Tspan15
0.0013127788,0.00090822554,No selected,0.001893939393939394,0.002177293934681182,0.0,Hk1
0.024649227,0.018063681,No selected,0.03354978354978355,0.037947122861586316,0.004158004158004158,Hkdc1
0.04816945,0.032273483,ADlasso,0.06791125541125541,0.07278382581648522,0.035343035343035345,Supv3l1
0.13071911,0.082653955,ADlasso,0.17694805194805194,0.18786936236391913,0.10395010395010396,Vps26a
0.0023818384,0.0029442841,No selected,0.0027056277056277055,0.002177293934681182,0.006237006237006237,Srgn
0.008814372,0.006031961,No selected,0.012716450216450216,0.01275272161741835,0.012474012474012475,Kif1bp
0.13516375,0.08930318,ADlasso,0.17775974025974026,0.1869362363919129,0.11642411642411643,Ddx21
0.3082823,0.16681299,ADlasso,0.3871753246753247,0.3788491446345257,0.44282744282744285,Ddx50
0.052893464,0.037277836,ADlasso,0.07196969696969698,0.07247278382581648,0.06860706860706861,Stox1
0.41660985,0.22210948,ADlasso,0.4788961038961039,0.49393468118195955,0.3783783783783784,Ccar1
0.06463058,0.043634646,ADlasso,0.08928571428571429,0.09082426127527216,0.079002079002079,Tet1
0.5584436,0.26427,ADlasso,0.5992965367965368,0.6105754276827372,0.5239085239085239,Hnrnph3
0.005173279,0.003679602,No selected,0.007305194805194805,0.008398133748055987,0.0,Gm16143
0.0,0.0,No selected,0.0,0.0,0.0,Mypn
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,1700120B22Rik
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm26789
0.030147975,0.020349625,No selected,0.04301948051948052,0.041990668740279936,0.0498960498960499,Sirt1
0.0,0.0,No selected,0.0,0.0,0.0,Gm7075
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm10118
0.011832772,0.0099454345,No selected,0.01488095238095238,0.015552099533437015,0.010395010395010396,Lrrtm3
0.0,0.0,No selected,0.0,0.0,0.0,Gm28881
0.0,0.0,No selected,0.0,0.0,0.0,1700023F02Rik
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,1110002J07Rik
0.12571912,0.08147267,ADlasso,0.16856060606060605,0.17729393468118196,0.1101871101871102,Reep3
0.030193947,0.020017147,No selected,0.043560606060606064,0.04416796267496112,0.0395010395010395,Nrbf2
0.16058168,0.101833075,ADlasso,0.2113095238095238,0.21493001555209953,0.18711018711018712,Ado
0.0018753983,0.00129641,No selected,0.0027056277056277055,0.003110419906687403,0.0,Zfp365
0.0,0.0,No selected,0.0,0.0,0.0,Gm16212
0.14130372,0.09610294,ADlasso,0.18208874458874458,0.18631415241057542,0.15384615384615385,Arid5b
0.031807624,0.022602394,No selected,0.04383116883116883,0.04447900466562986,0.0395010395010395,1700040L02Rik
0.028336305,0.019681918,No selected,0.03977272727272727,0.04136858475894246,0.029106029106029108,A930033H14Rik
0.231364,0.3116193,ADlasso,0.18533549783549783,0.20559875583203732,0.0498960498960499,Cdk1
0.0,0.0,No selected,0.0,0.0,0.0,Gm7097
0.10264819,0.06904361,ADlasso,0.13744588744588745,0.1321928460342146,0.17255717255717257,Phyhipl
0.5709091,0.5992156,ADlasso,0.40936147186147187,0.44510108864696735,0.1704781704781705,Bicc1
0.24777141,0.14940396,ADlasso,0.31114718614718617,0.3138413685847589,0.29313929313929316,Tfam
0.26206374,0.15307805,ADlasso,0.32954545454545453,0.35023328149300154,0.19126819126819128,Ube2d1
0.6638023,0.28740132,ADlasso,0.6750541125541125,0.6674961119751166,0.7255717255717256,Cisd1
0.0,0.0,No selected,0.0,0.0,0.0,Gm15398
0.0009376991,0.0006490842,No selected,0.0013528138528138528,0.001244167962674961,0.002079002079002079,Rsph14
0.0018753983,0.00129641,No selected,0.0027056277056277055,0.0027993779160186624,0.002079002079002079,Gucd1
0.011018878,0.007877854,No selected,0.015422077922077922,0.017729393468118197,0.0,Lrrc75b
0.013831969,0.009757842,No selected,0.01948051948051948,0.018973561430793158,0.02286902286902287,Susd2
0.17086478,0.10349144,ADlasso,0.22835497835497837,0.2332814930015552,0.19542619542619544,Cabin1
0.21457511,0.13474846,ADlasso,0.2708333333333333,0.27744945567651635,0.22661122661122662,Ddt
0.0,0.0,No selected,0.0,0.0,0.0,Gm20441
0.0,0.0,No selected,0.0,0.0,0.0,Gstt3
0.23053414,0.17972238,ADlasso,0.25351731601731603,0.26998444790046655,0.14345114345114346,Gstt1
0.0,0.0,No selected,0.0,0.0,0.0,Gstt4
0.164095,0.11238666,ADlasso,0.20589826839826839,0.21897356143079316,0.11850311850311851,Gstt2
1.2338402,0.7054162,ADlasso,0.83495670995671,0.8429237947122862,0.7817047817047817,Mif
0.5838261,0.26066443,ADlasso,0.6258116883116883,0.6270606531881804,0.6174636174636174,Smarcb1
0.012519196,0.009142468,No selected,0.017316017316017316,0.019906687402799376,0.0,Mmp11
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm867
0.0,0.0,No selected,0.0,0.0,0.0,Gm16220
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.0,0.002079002079002079,Slc5a4b
0.3347212,0.18871948,ADlasso,0.4023268398268398,0.3990668740279938,0.42411642411642414,Prmt2
0.0015003186,0.0010376907,No selected,0.0021645021645021645,0.002488335925349922,0.0,Dip2a
0.08096085,0.054377053,ADlasso,0.11093073593073594,0.11415241057542769,0.0893970893970894,Pcnt
0.027883388,0.019513967,No selected,0.03896103896103896,0.038880248833592534,0.0395010395010395,Ybey
0.0,0.0,No selected,0.0,0.0,0.0,4930483K19Rik
0.0,0.0,No selected,0.0,0.0,0.0,Gm15343
0.0010474029,0.0008454292,No selected,0.0013528138528138528,0.001244167962674961,0.002079002079002079,Col6a2
0.001985102,0.0017525346,No selected,0.002435064935064935,0.0027993779160186624,0.0,Col6a1
0.059627097,0.040863935,ADlasso,0.08225108225108226,0.08491446345256609,0.06444906444906445,Pcbp3
0.3509996,0.28757533,ADlasso,0.3403679653679654,0.38693623639191294,0.029106029106029108,Col18a1
0.08173245,0.05785616,ADlasso,0.10822510822510822,0.10730948678071539,0.11434511434511435,Gm10941
0.015222583,0.010560819,No selected,0.021645021645021644,0.021150855365474338,0.02494802494802495,Adarb1
0.24279085,0.13872045,ADlasso,0.3143939393939394,0.32099533437014,0.2702702702702703,Fam207a
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm19402
0.0,0.0,No selected,0.0,0.0,0.0,Gm3233
0.0,0.0,No selected,0.0,0.0,0.0,Gm3238
0.0,0.0,No selected,0.0,0.0,0.0,Gm7138
0.0,0.0,No selected,0.0,0.0,0.0,Gm3250
0.0,0.0,No selected,0.0,0.0,0.0,Gm7137
0.0,0.0,No selected,0.0,0.0,0.0,Gm19668
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm9507
0.0,0.0,No selected,0.0,0.0,0.0,Krtap10-4
0.010049312,0.006985184,No selected,0.01433982683982684,0.015241057542768274,0.008316008316008316,Lrrc3
0.0039383355,0.002714336,No selected,0.005681818181818182,0.004976671850699844,0.010395010395010396,Trpm2
0.41126996,0.23299985,ADlasso,0.46455627705627706,0.47682737169517886,0.38253638253638256,Pfkl
0.014723701,0.010712043,No selected,0.020292207792207792,0.02332814930015552,0.0,Aire
0.31061056,0.17650576,ADlasso,0.3795995670995671,0.39564541213063764,0.27234927234927236,D10Jhu81e
0.03250815,0.021958213,No selected,0.04626623376623377,0.04727838258164852,0.0395010395010395,Pwp2
0.06803446,0.044857252,ADlasso,0.09523809523809523,0.095800933125972,0.09147609147609148,Trappc10
0.28991285,0.16709802,ADlasso,0.358495670995671,0.36018662519440126,0.3471933471933472,Agpat3
0.9874218,0.2911935,ADlasso,0.8568722943722944,0.8628304821150855,0.817047817047817,Rrp1
0.02931998,0.02020545,No selected,0.041396103896103896,0.0432348367029549,0.029106029106029108,Pdxk
0.0009376991,0.0006490842,No selected,0.0013528138528138528,0.0015552099533437014,0.0,Gm9978
0.023775266,0.017722318,No selected,0.03192640692640693,0.03639191290824261,0.002079002079002079,Syde1
0.0,0.0,No selected,0.0,0.0,0.0,Olfr1357
0.0,0.0,No selected,0.0,0.0,0.0,Casp14
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Ccdc105
0.0,0.0,No selected,0.0,0.0,0.0,Olfr1356
0.07227371,0.04824771,ADlasso,0.09983766233766234,0.10233281493001556,0.08316008316008316,2610008E11Rik
0.27095127,0.19231313,ADlasso,0.30492424242424243,0.3384136858475894,0.08108108108108109,Plpp2
0.09082591,0.058683995,ADlasso,0.12581168831168832,0.1265940902021773,0.12058212058212059,Mier2
0.0,0.0,No selected,0.0,0.0,0.0,Theg
0.07144635,0.05375982,ADlasso,0.09199134199134198,0.09797822706065319,0.05197505197505198,C2cd4c
0.058894716,0.041286733,ADlasso,0.08008658008658008,0.08242612752721618,0.06444906444906445,Shc2
0.001125239,0.00077869004,No selected,0.0016233766233766235,0.001244167962674961,0.004158004158004158,Odf3l2
0.03676147,0.025835926,ADlasso,0.050865800865800864,0.0510108864696734,0.0498960498960499,Polrmt
0.3469567,0.19113001,ADlasso,0.41829004329004327,0.42488335925349924,0.37422037422037424,Rnf126
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Prss57
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0009331259720062209,0.0,Plppr3
0.0,0.0,No selected,0.0,0.0,0.0,Gm17134
0.118995875,0.0769926,ADlasso,0.16071428571428573,0.16080870917573872,0.1600831600831601,Med16
0.3680147,0.18976925,ADlasso,0.4466991341991342,0.4556765163297045,0.3866943866943867,R3hdm4
0.120085575,0.07502008,ADlasso,0.1653138528138528,0.1645412130637636,0.1704781704781705,Tmem259
0.7145144,0.28696048,ADlasso,0.7123917748917749,0.7153965785381027,0.6923076923076923,Polr2e
0.0015003186,0.0010376907,No selected,0.0021645021645021645,0.002488335925349922,0.0,Sbno2
0.17616364,0.11927534,ADlasso,0.22050865800865802,0.19564541213063763,0.3866943866943867,Cbarp
0.24927883,0.16559348,ADlasso,0.3014069264069264,0.3166407465007776,0.1995841995841996,Gamt
0.0,0.0,No selected,0.0,0.0,0.0,Gm15122
0.31167188,0.1681925,ADlasso,0.38961038961038963,0.38662519440124415,0.4095634095634096,2310011J03Rik
0.016160283,0.011181357,No selected,0.022997835497835496,0.019595645412130637,0.04573804573804574,Pcsk4
0.00075015926,0.00051940803,No selected,0.0010822510822510823,0.001244167962674961,0.0,Adamtsl5
0.048045665,0.03268167,ADlasso,0.0670995670995671,0.07122861586314153,0.0395010395010395,Mex3d
0.80659795,0.31447136,ADlasso,0.7556818181818182,0.7701399688958009,0.659043659043659,Mbd3
1.1719882,0.347103,ADlasso,0.8917748917748918,0.8852255054432349,0.9355509355509356,Uqcr11
0.583006,0.30927348,ADlasso,0.588474025974026,0.6251944012441679,0.34303534303534305,Tcf3
0.0009376991,0.0006490842,No selected,0.0013528138528138528,0.001244167962674961,0.002079002079002079,Atp8b3
0.23465967,0.13605252,ADlasso,0.30357142857142855,0.2964230171073095,0.35135135135135137,Rexo1
0.05685999,0.0381267,ADlasso,0.07954545454545454,0.07620528771384137,0.10187110187110188,Klf16
0.37265852,0.19038193,ADlasso,0.4537337662337662,0.4531881804043546,0.4573804573804574,Abhd17a
0.31637087,0.17474562,ADlasso,0.38906926406926406,0.3884914463452566,0.39293139293139295,Btbd2
0.096763395,0.062243555,ADlasso,0.13392857142857142,0.14090202177293934,0.08731808731808732,Mknk2
0.04454249,0.02987358,ADlasso,0.06304112554112554,0.05816485225505443,0.09563409563409564,Mob3a
0.20656252,0.12449196,ADlasso,0.26785714285714285,0.25972006220839816,0.32224532224532226,Ap3d1
0.0,0.0,No selected,0.0,0.0,0.0,Gm17151
0.6472871,0.26997232,ADlasso,0.670995670995671,0.6643856920684292,0.7151767151767152,Plekhj1
0.001125239,0.00077869004,No selected,0.0016233766233766235,0.0015552099533437014,0.002079002079002079,Jsrp1
0.0043134154,0.0029712261,No selected,0.006222943722943723,0.006842923794712286,0.002079002079002079,Lingo3
0.3258683,0.18620229,ADlasso,0.3931277056277056,0.3965785381026439,0.3700623700623701,Lsm7
1.2686925,0.30373776,ADlasso,0.9304653679653679,0.929393468118196,0.9376299376299376,Timm13
0.09028105,0.060028628,ADlasso,0.12310606060606061,0.11912908242612753,0.1496881496881497,Lmnb2
0.019051226,0.012962888,No selected,0.027326839826839828,0.030793157076205287,0.004158004158004158,Gng7
0.0013127788,0.00090822554,No selected,0.001893939393939394,0.0015552099533437014,0.004158004158004158,Diras1
0.08132151,0.053547986,ADlasso,0.11255411255411256,0.10979782270606532,0.13097713097713098,Slc39a3
0.5500103,0.23386064,ADlasso,0.615530303030303,0.6245723172628305,0.5550935550935551,Sgta
0.001125239,0.00077869004,No selected,0.0016233766233766235,0.0018662519440124418,0.0,Creb3l3
0.19907862,0.11900254,ADlasso,0.2616341991341991,0.2553654743390358,0.30353430353430355,Pias4
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,4930442H23Rik
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Nmrk2
0.0005626194,0.00038966155,No selected,0.0008116883116883117,0.0006220839813374805,0.002079002079002079,Atcay
1.0079557,0.31220865,ADlasso,0.8547077922077922,0.8538102643856921,0.8607068607068608,Mrpl54
0.08788998,0.06356501,ADlasso,0.11417748917748918,0.12783825816485225,0.02286902286902287,Tjp3
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Gm16315
0.0,0.0,No selected,0.0,0.0,0.0,Gipc3
0.108801715,0.07220355,ADlasso,0.14637445887445888,0.15427682737169518,0.09355509355509356,Hmg20b
0.0018753983,0.00129641,No selected,0.0027056277056277055,0.002177293934681182,0.006237006237006237,4930404N11Rik
0.27414635,0.16338807,ADlasso,0.3398268398268398,0.33157076205287717,0.39501039501039503,Fzr1
0.21610737,0.13539165,ADlasso,0.2727272727272727,0.27433903576982893,0.26195426195426197,Nfic
0.0076112985,0.005338337,No selected,0.010822510822510822,0.009953343701399688,0.016632016632016633,Celf5
0.17553928,0.107535034,ADlasso,0.2324134199134199,0.2410575427682737,0.17463617463617465,Ncln
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,S1pr4
0.0009376991,0.0006490842,No selected,0.0013528138528138528,0.0015552099533437014,0.0,Gna15
0.47363573,0.23325709,ADlasso,0.5354437229437229,0.5300155520995334,0.5717255717255717,Gna11
0.007126515,0.0048889336,No selected,0.010281385281385282,0.01119751166407465,0.004158004158004158,Gm15917
0.4875535,0.30020598,ADlasso,0.5005411255411255,0.5405909797822706,0.23284823284823286,Tle6
0.0,0.0,No selected,0.0,0.0,0.0,Gm26896
0.07839872,0.05150044,ADlasso,0.10903679653679654,0.10979782270606532,0.10395010395010396,Sirt6
0.0,0.0,No selected,0.0,0.0,0.0,Gm3055
0.0,0.0,No selected,0.0,0.0,0.0,Zfp781
0.08022814,0.0526878,ADlasso,0.1112012987012987,0.11135303265940902,0.1101871101871102,Zfp938
0.0,0.0,No selected,0.0,0.0,0.0,4932415D10Rik
0.0,0.0,No selected,0.0,0.0,0.0,Gm1553
0.105786696,0.06870023,ADlasso,0.1442099567099567,0.15178849144634526,0.09355509355509356,1190007I07Rik
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Glt8d2
0.2800615,0.16624683,ADlasso,0.3444264069264069,0.33748055987558323,0.3908523908523909,Nfyb
0.0,0.0,No selected,0.0,0.0,0.0,1700025N21Rik
0.00329788,0.0023955626,No selected,0.0045995670995671,0.0015552099533437014,0.02494802494802495,Slc41a2
0.00018753982,0.00012995752,No selected,0.00027056277056277056,0.00031104199066874026,0.0,Aldh1l2
0.16377759,0.103606194,ADlasso,0.21563852813852813,0.21026438569206843,0.2515592515592516,Appl2
0.012706734,0.009007744,No selected,0.017857142857142856,0.017729393468118197,0.018711018711018712,Nuak1
0.2758785,0.16455641,ADlasso,0.3390151515151515,0.35085536547433904,0.2598752598752599,Ckap4
0.0,0.0,No selected,0.0,0.0,0.0,Platr7
0.011316122,0.0081977695,No selected,0.015692640692640692,0.016485225505443235,0.010395010395010396,Gm17249
0.0135028595,0.009177148,No selected,0.01948051948051948,0.016485225505443235,0.0395010395010395,Fhl4
0.05016896,0.03434392,ADlasso,0.0698051948051948,0.06905132192846034,0.07484407484407485,Mterf2
0.10328495,0.06674709,ADlasso,0.141504329004329,0.14618973561430793,0.1101871101871102,Cry1
0.056031995,0.037766766,ADlasso,0.07819264069264069,0.07651632970451011,0.0893970893970894,Prdm4
0.6017064,0.26166508,ADlasso,0.6412337662337663,0.6566096423017107,0.5384615384615384,Rtcb
0.0009376991,0.0006490842,No selected,0.0013528138528138528,0.0015552099533437014,0.0,Bpifc
0.0015003186,0.0010376907,No selected,0.0021645021645021645,0.002177293934681182,0.002079002079002079,A230060F14Rik
0.001125239,0.00077869004,No selected,0.0016233766233766235,0.0015552099533437014,0.002079002079002079,Syn3
0.0,0.0,No selected,0.0,0.0,0.0,Gm6729
1.2925727,0.5330192,ADlasso,0.8728354978354979,0.8712286158631415,0.8835758835758836,Hsp90b1
0.02455363,0.017019007,No selected,0.03463203463203463,0.03328149300155521,0.04365904365904366,Fabp3-ps1
0.001125239,0.00077869004,No selected,0.0016233766233766235,0.001244167962674961,0.004158004158004158,Stab2
0.0259691,0.025581134,No selected,0.02922077922077922,0.03110419906687403,0.016632016632016633,Ascl1
0.0,0.0,No selected,0.0,0.0,0.0,Igf1os
0.014677734,0.011303085,No selected,0.01948051948051948,0.0223950233281493,0.0,Parpbp
0.0043134154,0.0029712261,No selected,0.006222943722943723,0.006842923794712286,0.002079002079002079,Dram1
0.0,0.0,No selected,0.0,0.0,0.0,Gm26546
0.0,0.0,No selected,0.0,0.0,0.0,Gm16235
0.025834545,0.017601281,No selected,0.0367965367965368,0.04043545878693624,0.012474012474012475,Chpt1
0.0,0.0,No selected,0.0,0.0,0.0,Mybpc1
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Spic
0.04071388,0.027406728,ADlasso,0.05762987012987013,0.06158631415241057,0.031185031185031187,Utp20
0.00037507963,0.0002598447,No selected,0.0005411255411255411,0.0006220839813374805,0.0,Ano4
0.04522584,0.038277138,No selected,0.054653679653679656,0.06189735614307931,0.006237006237006237,Gas2l3
