Order	Cluster	Cell.Type	Padj	whg.p	gsea.p	Over.Markers.whg	Over.Markers.gsea	whg.overlap	gsea.overlap
3	Clus_CD4_TEM	CD4-positive, alpha-beta T cell	2.88726141325903e-47	2.5281556396046e-48	0.00630245426221645	13/93	21/281	GZMK,IL7R,CD4,KLRB1,CD2,CCL5,GZMA,TNFAIP3,ANXA1,LTB,TRAC,CD69,TRBC1	GZMK,IL7R,CD4,IL32,KLRB1,SYNE2,CD2,CCL5,GZMA,TNFAIP3,ANXA1,ZFP36L2,LTB,ITM2A,S100A4,KLF6,TRAC,CD69,FYB1,TRBC1,CXCR4
4	Clus_CD4_TEM	Central memory CD4-positive, alpha-beta T cell	2.70067018563204e-46	2.29844271117619e-47	NA	9/25	0/1	IL7R,CD4,IL32,ANXA1,KLF2,ZFP36L2,LTB,TRAC,CD69	
5	Clus_CD4_TEM	Effector memory CD8-positive, alpha-beta T cell	3.58407976306319e-38	1.03690863157521e-40	0.391160220994475	8/44	6/78	GZMK,IL7R,KLRB1,CCL5,GZMA,TRAC,CD69,CXCR4	GZMK,IL7R,CCL5,ANXA1,S100A4,AHNAK
6	Clus_CD4_TEM	Helper T cell	1.97884925739406e-32	7.35464593838302e-33	0.00426971499155925	7/57	15/159	GZMK,IL7R,CD4,IL32,KLRB1,CD69,CXCR4	IL7R,CD4,IL32,KLRB1,SYNE2,CD2,LTB,ITM2A,S100A4,TRAC,AHNAK,CD69,FYB1,TRBC1,CXCR4
7	Clus_CD4_TEM	Memory T cell	7.70124316602158e-28	6.70735080612118e-28	0.00245776321702142	6/16	16/214	IL7R,KLRB1,KLF2,LTB,S100A4,CD69	GZMK,IL7R,IL32,SYNE2,CD2,CCL5,TNFAIP3,ITGA4,LYAR,ZFP36L2,LTB,KLF6,TRAC,CD69,TRBC1,CXCR4
8	Clus_CD4_TEM	CD8-positive, alpha-beta T cell	1.60580383733189e-27	4.48825758694235e-27	0.000886485710779931	12/96	21/293	GZMK,IL7R,CD4,KLRB1,CD2,CCL5,GZMA,LTB,TRAC,S100A10,CD69,TRBC1	GZMK,IL7R,IL32,KLRB1,SYNE2,CD2,CCL5,GZMA,TNFAIP3,ANXA1,LYAR,ZFP36L2,LTB,ITM2A,S100A4,KLF6,TRAC,S100A10,CD69,TRBC1,CXCR4
9	Clus_CD4_TEM	Effector CD4-positive, alpha-beta T cell	2.38678804468484e-27	1.51880673061542e-28	0.045643153526971	4/7	11/89	GZMK,CD4,KLRB1,GZMA	GZMK,IL32,KLRB1,SYNE2,CCL5,GZMA,S100A4,S100A11,S100A10,AHNAK,EMB
10	Clus_CD4_TEM	T-helper 17 cell	2.38678804468484e-27	5.07827243549966e-28	NA	3/31	0/1	IL7R,CD4,KLRB1	
1	Clus_CD8_Naive	Naive thymus-derived CD8-positive, alpha-beta T cell	5.14034125384773e-32	2.03637665122112e-34	0.0660660660660661	5/13	19/179	CD8B,CD8A,NELL2,LEF1,NOSIP	CD8B,CD8A,LINC02446,NELL2,RGS10,PDE3B,PASK,LEF1,RPS26,OXNAD1,LEPROTL1,TOB1,HCST,TMSB10,GPR155,AIF1,NOSIP,LRRN3,ACTN1
2	Clus_CD8_Naive	CD8-positive, alpha-beta T cell	2.71173737577269e-26	5.26734409241396e-28	0.0325832097344427	4/96	6/293	CD8B,CD8A,S100B,PASK	CD8B,CD8A,THEMIS,LEPROTL1,HCST,UQCRB
3	Clus_CD8_Naive	CD8-positive, alpha-beta cytotoxic T cell	1.96141090037037e-17	1.3840916743341e-19	0.263574660633484	2/51	5/175	CD8B,CD8A	CD8B,CD8A,LEPROTL1,HCST,ATM
4	Clus_CD8_Naive	Central memory CD8-positive, alpha-beta T cell	1.96141090037037e-17	1.52103302043526e-18	NA	2/9	3/40	CD8B,CD8A	CD8B,CD8A,LINC02446
5	Clus_CD8_Naive	Double-positive, alpha-beta thymocyte	4.61504044593604e-17	4.90961749567663e-18	NA	2/5	0/1	CD8B,CD8A	
6	Clus_CD8_Naive	Effector memory CD8-positive, alpha-beta T cell	1.33864821131537e-16	1.70891261018983e-17	NA	2/44	2/78	CD8B,CD8A	CD8B,CD8A
7	Clus_CD8_Naive	T cell	5.24196243743265e-16	3.79559271399606e-18	0.491820040899795	5/221	12/225	CD8B,CD8A,LEF1,THEMIS,AIF1	CD8B,CD8A,RGS10,PASK,PRMT2,LEF1,RPS26,NUCB2,LEPROTL1,HCST,AIF1,NOSIP
8	Clus_CD8_Naive	Naive T cell	2.32811723240329e-14	3.9627527360056e-15	NA	4/19	11/192	CD8B,CD8A,LEF1,LRRN3	RGS10,PDE3B,LEF1,RPS26,NUCB2,LEPROTL1,HCST,AIF1,NOSIP,LRRN3,ACTN1
9	Clus_CD8_Naive	Mature NK T cell	3.06530902343024e-13	5.86974068316429e-14	NA	2/39	4/141	CD8B,CD8A	S100B,LEF1,HCST,AIF1
10	Clus_CD8_Naive	Effector CD8-positive, alpha-beta T cell	3.37970903604342e-13	7.1908702894541e-14	NA	2/8	0/1	CD8B,CD8A	
1	Clus_CD8_Proliferating	Effector memory CD8-positive, alpha-beta T cell	5.37686113144426e-45	1.45079818742152e-46	0.00707221397734648	8/44	8/78	CD8A,GZMH,CD8B,CCL5,NKG7,MCM4,PCNA,TRAC	CD8A,GZMH,CD8B,CCL5,CD52,NKG7,LGALS1,S100A4
2	Clus_CD8_Proliferating	T cell	8.50063161540029e-41	7.43565176330098e-40	4.81479777208086e-05	11/221	13/225	STMN1,CD8A,GZMH,CD8B,CCL5,IL32,CD52,NKG7,TRBC2,PCNA,TRAC	STMN1,CD3D,CD8A,GZMH,CD8B,CCL5,CD3G,IL32,CD52,NKG7,TRBC2,S100A4,TRAC
3	Clus_CD8_Proliferating	CD8-positive, alpha-beta T cell	7.42678074599953e-39	4.37267645231556e-35	1.12796467700694e-07	8/96	13/293	STMN1,CD8A,GZMH,CD8B,CCL5,NKG7,TRBC2,TRAC	STMN1,CD3D,CD8A,GZMH,CD8B,CCL5,CD3G,IL32,CD52,NKG7,TRBC2,S100A4,TRAC
4	Clus_CD8_Proliferating	CD8-positive, alpha-beta cytotoxic T cell	1.18727472184228e-37	1.57140987226099e-35	6.91264808274267e-06	6/51	12/175	STMN1,CD8A,GZMH,CD8B,CCL5,NKG7	CD3D,CD8A,GZMH,CD8B,CCL5,CD3G,IL32,CD52,NKG7,TRBC2,LINC01871,TRAC
5	Clus_CD8_Proliferating	Mature NK T cell	6.5575344880882e-28	8.88041644635891e-29	0.0112091326167656	6/39	10/141	CD8A,CD8B,CCL5,IL32,CD52,NKG7	CD3D,GZMH,CCL5,CD3G,IL32,CD52,NKG7,LGALS1,TRBC2,TRAC
6	Clus_CD8_Proliferating	Naive thymus-derived CD8-positive, alpha-beta T cell	2.53065273131104e-21	1.03170438937348e-23	0.574747474747475	3/13	12/179	CD8A,GZMH,CD8B	CD3D,CD8A,GZMH,CD8B,CCL5,CD3G,IL32,CD52,NKG7,TRBC2,LINC01871,S100A4
7	Clus_CD8_Proliferating	Effector CD8-positive, alpha-beta T cell	6.78662546951114e-17	1.15517029268275e-17	NA	3/8	0/1	CD8A,CD8B,NKG7	
8	Clus_CD8_Proliferating	Central memory CD8-positive, alpha-beta T cell	7.61527370853619e-17	1.45824390163459e-17	NA	2/9	4/40	CD8A,CD8B	CD8A,GZMH,CD8B,CCL5
9	Clus_CD8_Proliferating	Double-positive, alpha-beta thymocyte	2.14228796294939e-16	4.558059495637e-17	NA	2/5	0/1	CD8A,CD8B	
10	Clus_CD8_Proliferating	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	4.40557525677416e-16	2.00086556826242e-15	0.00124062607527171	3/13	10/243	GZMH,CCL5,NKG7	CD3D,GZMH,CCL5,CD3G,IL32,CD52,NKG7,LGALS1,S100A4,ANXA6
1	Clus_CD8_TCM	CD8-positive, alpha-beta T cell	1.14436792653386e-37	1.62609182672749e-39	0.0221998281693176	8/96	13/293	CD8B,CCL5,CD8A,IL7R,LTB,ITGB1,S100A10,GPR183	CD8B,CCL5,CD8A,IL7R,ANXA1,LTB,ZFP36L2,COTL1,LDHB,PLP2,IL32,LEPROTL1,S100A10
2	Clus_CD8_TCM	Central memory CD4-positive, alpha-beta T cell	1.14436792653386e-37	4.86965075120792e-39	NA	8/25	0/1	IL7R,ANXA1,LTB,ZFP36L2,ITGB1,LDHB,KLF2,IL32	
3	Clus_CD8_TCM	T cell	1.85109764466143e-37	1.85692500475443e-38	0.0068520081635693	10/221	16/225	CD8B,CCL5,CD8A,IL7R,LTB,ZFP36L2,LDHB,KLF2,IL32,VIM	CD8B,CCL5,CD8A,IL7R,ANXA1,LTB,ZFP36L2,ITGB1,LDHB,KLF2,IL32,VIM,FXYD5,LEPROTL1,S100A10,GPR183
4	Clus_CD8_TCM	Effector memory CD8-positive, alpha-beta T cell	1.23735786167384e-36	5.10410468135821e-38	0.0227596458636148	5/44	6/78	CD8B,CCL5,CD8A,IL7R,GPR183	CD8B,CCL5,CD8A,IL7R,ANXA1,ITGB1
5	Clus_CD8_TCM	Effector memory CD4-positive, alpha-beta T cell	7.74602502439328e-33	8.24045215360991e-34	NA	4/26	0/1	CCL5,IL7R,ANXA1,ITGB1	
6	Clus_CD8_TCM	CD4-positive, alpha-beta T cell	3.80974323774365e-30	2.20668654161387e-28	2.93405142752435e-05	9/93	11/281	CD8B,CCL5,CD8A,IL7R,ANXA1,LTB,COTL1,LDHB,GPR183	CCL5,IL7R,ANXA1,LTB,ZFP36L2,ITGB1,LDHB,IL32,FXYD5,LEPROTL1,GPR183
7	Clus_CD8_TCM	CD8-positive, alpha-beta cytotoxic T cell	6.48571145052776e-27	3.56017756363569e-27	0.00402464555893225	5/51	11/175	CD8B,CCL5,CD8A,ANXA1,VIM	CD8B,CCL5,CD8A,IL7R,LTB,ZFP36L2,ITGB1,COTL1,LINC01871,IL32,LEPROTL1
8	Clus_CD8_TCM	Mature NK T cell	4.50177092652138e-24	3.96991254538295e-26	0.318335208098988	5/39	5/141	CD8B,CCL5,CD8A,IL7R,IL32	CCL5,IL7R,YBX3,LTB,IL32
9	Clus_CD8_TCM	Naive thymus-derived CD8-positive, alpha-beta T cell	3.05723893022296e-23	1.75777241790555e-25	0.568686868686869	3/13	13/179	CD8B,CD8A,IL7R	CD8B,CCL5,CD8A,IL7R,LTB,ZFP36L2,LDHB,KLF2,LINC01871,IL32,LEPROTL1,GPR155,GPR183
10	Clus_CD8_TCM	Central memory CD8-positive, alpha-beta T cell	3.38751371512726e-22	8.52746505392923e-24	0.150903294367694	4/9	8/40	CD8B,CD8A,IL7R,GPR183	CD8B,CCL5,CD8A,IL7R,ZFP36L2,COTL1,CLDND1,GPR183
1	Clus_CD8_TEM	Effector memory CD8-positive, alpha-beta T cell	1.41905622862187e-70	2.82028272632574e-72	0.00626709064737734	10/44	10/78	CD8A,CD8B,TRAC,NKG7,CCL5,KLRD1,GZMK,TRGC2,GZMH,CST7	CD8A,CD8B,NKG7,CCL5,KLRD1,GZMK,GZMH,CST7,CTSW,FCRL6
2	Clus_CD8_TEM	T cell	1.16121865875159e-57	6.17456675631141e-57	5.70818490962193e-05	12/221	21/225	CD8A,CD8B,TRAC,NKG7,CCL5,KLRD1,GZMK,TRBC2,GZMH,IL32,KLF2,CMC1	CD8A,CD8B,TRAC,DUSP2,NKG7,CCL5,KLRD1,GZMK,CD3G,TRGC2,CD3D,TRBC2,GZMH,IL32,CST7,PPP2R5C,CTSW,LYAR,KLF2,CMC1,HCST
3	Clus_CD8_TEM	CD8-positive, alpha-beta cytotoxic T cell	3.88446310298319e-53	9.93374113250077e-50	1.93047585667249e-07	8/51	25/175	CD8A,CD8B,NKG7,CCL5,GZMK,TRGC2,GZMH,CST7	CD8A,CD8B,TRAC,DUSP2,NKG7,CCL5,KLRD1,GZMK,CD3G,TRGC2,CD3D,TRBC2,GZMH,IL32,CST7,PIK3R1,PPP2R5C,CTSW,MBP,LYAR,TXNIP,HLA-DPB1,CMC1,KLF6,HCST
4	Clus_CD8_TEM	CD8-positive, alpha-beta T cell	1.59492668590648e-50	3.16274890306427e-48	3.49101843418929e-06	11/96	25/293	CD8A,CD8B,TRAC,DUSP2,NKG7,CCL5,GZMK,TRBC2,GZMH,MBP,JUNB	CD8A,CD8B,TRAC,DUSP2,NKG7,CCL5,KLRD1,GZMK,CD3G,TRGC2,CD3D,TRBC2,GZMH,IL32,CST7,PIK3R1,PPP2R5C,CTSW,LYAR,EZR,HLA-DPB1,CMC1,KLF6,HCST,FCRL6
5	Clus_CD8_TEM	Mature NK T cell	1.71807171347327e-41	1.01832908898494e-42	0.0176435367637587	7/39	17/141	CD8A,CD8B,NKG7,CCL5,KLRD1,TRGC2,IL32	TRAC,DUSP2,NKG7,CCL5,KLRD1,GZMK,CD3G,CD3D,TRBC2,GZMH,IL32,CST7,CTSW,LYAR,TXNIP,CMC1,HCST
6	Clus_CD8_TEM	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	2.50959145165422e-27	1.00258017925724e-26	0.000466253654843189	5/13	18/243	NKG7,CCL5,GZMK,GZMH,CST7	DUSP2,NKG7,CCL5,GZMK,CD3G,TRGC2,CD3D,GZMH,IL32,CST7,CTSW,LYAR,TXNIP,HLA-DPB1,CMC1,KLF6,HCST,FCRL6
7	Clus_CD8_TEM	Naive thymus-derived CD8-positive, alpha-beta T cell	4.47361138518067e-27	4.90923296534184e-29	0.2002002002002	4/13	22/179	CD8A,CD8B,GZMK,GZMH	CD8A,CD8B,DUSP2,NKG7,CCL5,KLRD1,GZMK,CD3G,TRGC2,CD3D,TRBC2,GZMH,IL32,CST7,PIK3R1,PPP2R5C,CTSW,KLF2,EZR,TXNIP,CMC1,HCST
8	Clus_CD8_TEM	Effector T cell	1.57269889464263e-20	6.35180497005425e-22	0.0908163265306123	7/48	15/67	NKG7,CCL5,KLRD1,GZMK,GZMH,JUNB,TXNIP	CD8A,CD8B,TRAC,DUSP2,NKG7,CCL5,GZMK,CD3D,GZMH,IL32,CST7,PIK3R1,LYAR,HLA-DPB1,HCST
9	Clus_CD8_TEM	Effector CD8-positive, alpha-beta T cell	8.41431666560439e-19	1.79028014161795e-19	NA	3/8	0/1	CD8A,CD8B,NKG7	
10	Clus_CD8_TEM	Double-positive, alpha-beta thymocyte	5.54504504750065e-18	1.29777650047888e-18	NA	2/5	0/1	CD8A,CD8B	
1	Clus_cDC1	Type 1 conventional dendritic cell	2.40122421514954e-23	3.69904245459453e-23	9.03126644775811e-05	5/38	17/234	IRF8,CLEC9A,ID2,HLA-DPA1,BATF3	IRF8,CPVL,CLEC9A,CPNE3,C1orf54,CST3,WDFY4,SNX3,ID2,SHTN1,BASP1,S100A10,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,BATF3
2	Clus_cDC1	Monocyte	5.34229108915447e-17	8.09907625165319e-17	0.000182804638996835	11/218	16/365	CST3,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,MALAT1,FTL,TYROBP,S100A9,CD52,CTSS	CPVL,CST3,S100A10,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,S100A4,FTL,TYROBP,ITM2B,S100A9,CD52,CTSS,OAZ1,SH3BGRL3
3	Clus_cDC1	Macrophage	7.78647488550771e-15	1.28164078166019e-16	0.025383109151499	13/281	22/653	CLEC9A,CST3,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,S100A4,FTL,B2M,TYROBP,S100A9,CD52,CTSS	IRF8,CPVL,C1orf54,CST3,ID2,BASP1,S100A10,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,S100A4,FTL,TPT1,B2M,TYROBP,ITM2B,S100A9,CD52,CTSS,OAZ1,SH3BGRL3
4	Clus_cDC1	Myeloid dendritic cell	1.48300905416407e-12	3.1961402029398e-14	NA	7/63	0/1	CLEC9A,CST3,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,S100A9	
5	Clus_cDC1	Conventional dendritic cell	2.00169597390901e-12	5.64633382554775e-15	0.260824742268041	5/22	10/99	IRF8,CLEC9A,CST3,HLA-DPB1,HLA-DRB1	IRF8,CST3,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,S100A4,TYROBP,S100A9,CTSS
6	Clus_cDC1	CD141-positive, CLEC9A-positive dendritic cell	4.0307598226301e-12	4.63510913614519e-12	0.000765587199003264	2/5	10/99	CLEC9A,HLA-DPA1	CPVL,CLEC9A,CPNE3,WDFY4,SNX3,ID2,HLA-DPB1,HLA-DPA1,HLA-DQB1,BATF3
7	Clus_cDC1	Plasmacytoid dendritic cell	3.50515591458401e-11	8.90823009421925e-14	0.425274725274725	4/93	6/295	IRF8,CST3,HLA-DPA1,HLA-DRB1	IRF8,WDFY4,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1
8	Clus_cDC1	B cell	5.19144166315954e-08	4.52106990806665e-07	0.000205371937248905	6/169	11/264	CST3,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,S100A9	IRF8,WDFY4,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,MALAT1,B2M,CD52,CTSS,OAZ1
9	Clus_cDC1	Suppressor macrophage	5.23629533312102e-08	2.48272623553152e-09	NA	2/16	0/1	CST3,S100A9	
10	Clus_cDC1	Memory B cell	6.1836790103554e-07	3.19845466052866e-08	NA	4/39	5/44	IRF8,S100A10,HLA-DRB1,S100A4	HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DRB1,CD52
1	Clus_cDC2	CD1c-positive myeloid dendritic cell	2.6962425305544e-34	1.17776462448373e-37	0.225490196078431	5/15	8/35	FCER1A,CLEC10A,CST3,LYZ,HLA-DRA	FCER1A,HLA-DQA1,CLEC10A,HLA-DPB1,CST3,LYZ,HLA-DRA,HLA-DPA1
2	Clus_cDC2	Dendritic cell, human	2.93174126643485e-28	3.79104474107953e-30	NA	2/6	0/1	FCER1A,CLEC10A	
3	Clus_cDC2	Monocyte	1.7491305088344e-24	7.40399817994217e-26	0.00637212458329587	10/218	8/365	HLA-DQA1,CLEC10A,HLA-DPB1,CST3,LYZ,HLA-DRA,HLA-DQB1,HLA-DPA1,MALAT1,FTL	HLA-DQA1,HLA-DPB1,CST3,LYZ,HLA-DRA,HLA-DQB1,HLA-DPA1,FTL
4	Clus_cDC2	Conventional dendritic cell	3.08086751649676e-24	9.13939292630641e-27	0.115100316789863	6/22	8/99	FCER1A,CLEC10A,HLA-DPB1,CST3,LYZ,HLA-DRA	HLA-DQA1,CLEC10A,HLA-DPB1,CST3,LYZ,HLA-DRA,HLA-DQB1,HLA-DPA1
5	Clus_cDC2	Type 2 conventional dendritic cell	5.84585726953321e-23	5.2034099223208e-25	0.0484720758693361	2/22	10/184	FCER1A,CLEC10A	FCER1A,HLA-DQA1,CLEC10A,HLA-DPB1,CST3,LYZ,HLA-DRA,HLA-DQB1,HLA-DPA1,FTL
6	Clus_cDC2	Myeloid dendritic cell	2.39077943704012e-22	7.21355864624174e-24	NA	9/63	0/1	FCER1A,HLA-DQA1,CLEC10A,HLA-DPB1,CST3,LYZ,HLA-DRA,HLA-DQB1,HLA-DPA1	
7	Clus_cDC2	Macrophage	1.3452546972359e-17	2.44519269569349e-18	0.00403073419671164	9/281	11/653	HLA-DQA1,HLA-DPB1,CST3,LYZ,HLA-DRA,HLA-DQB1,HLA-DPA1,B2M,FTL	FCER1A,HLA-DQA1,CLEC10A,HLA-DPB1,CST3,LYZ,HLA-DRA,HLA-DQB1,HLA-DPA1,B2M,FTL
8	Clus_cDC2	B cell	5.63635296696436e-11	4.21032445305872e-10	0.000185043363061153	6/169	7/264	HLA-DQA1,HLA-DPB1,CST3,HLA-DRA,HLA-DQB1,HLA-DPA1	HLA-DQA1,HLA-DPB1,HLA-DRA,HLA-DQB1,HLA-DPA1,MALAT1,B2M
9	Clus_cDC2	Suppressor macrophage	8.00995232647516e-11	3.79782222375977e-12	NA	2/16	0/1	CST3,LYZ	
10	Clus_cDC2	Type 1 conventional dendritic cell	3.39044795101009e-10	1.61912691051248e-08	4.03828764103154e-05	3/38	9/234	FCER1A,CLEC10A,HLA-DPA1	FCER1A,HLA-DQA1,CLEC10A,HLA-DPB1,CST3,LYZ,HLA-DRA,HLA-DQB1,HLA-DPA1
1	Clus_dnT	Effector memory CD8-positive, alpha-beta T cell	7.9342869593308e-31	7.46043600935109e-34	0.288172043010753	8/44	7/78	GZMK,CD27,TCF7,GPR183,IL7R,CCL5,PTPRC,NKG7	GZMK,IL7R,CCL5,B2M,HLA-C,NKG7,RPS2
2	Clus_dnT	Naive T cell	1.45255340779215e-23	6.008911993278e-26	0.169042769857434	4/19	14/192	CD27,TCF7,IL7R,PTPRC	NUCB2,CD27,TCF7,CD3D,FYB1,LDHB,PIK3IP1,FOXP1,IL7R,B2M,RPS19,RPS18,RPS2,RPL3
3	Clus_dnT	T cell	6.6239527525842e-22	1.40356658319903e-23	0.0532663316582915	10/221	18/225	GZMK,CD27,TCF7,MT2A,LDHB,FTH1,IL7R,CCL5,PTPRC,NKG7	GZMK,NUCB2,CD27,TCF7,LYAR,GPR183,CD3D,FYB1,LDHB,PIK3IP1,IL7R,CCL5,PTPRC,B2M,HLA-C,RPS19,NKG7,RPS18
4	Clus_dnT	CD4-positive, alpha-beta T cell	3.58898003243666e-21	1.54324063330158e-22	0.0362903225806452	10/93	17/281	GZMK,CD27,TCF7,GPR183,LDHB,FTH1,IL7R,CCL5,PTPRC,NKG7	GZMK,TCF7,GPR183,MT2A,CD3D,FYB1,LDHB,PIK3IP1,FOXP1,IL7R,CCL5,PTPRC,RPS19,NKG7,RPS18,RPS2,RPL3
5	Clus_dnT	Effector memory CD4-positive, alpha-beta T cell	8.23900094221813e-21	8.76489461938099e-22	NA	5/26	0/1	GZMK,CD27,IL7R,CCL5,PTPRC	
6	Clus_dnT	CD8-positive, alpha-beta T cell	7.59697755162537e-14	9.72369562604938e-14	0.00270482121930243	7/96	12/293	GZMK,CD27,GPR183,IL7R,CCL5,PTPRC,NKG7	GZMK,CD27,LYAR,CD3D,LDHB,IL7R,CCL5,PTPRC,B2M,HLA-C,NKG7,RPL3
7	Clus_dnT	Central memory T cell	7.80940529056128e-14	1.16310291561551e-14	NA	3/7	0/1	CD27,TCF7,IL7R	
8	Clus_dnT	Effector memory T cell	2.1740463012128e-12	3.70050434248988e-13	NA	2/3	0/1	GZMK,PTPRC	
9	Clus_dnT	Mature NK T cell	5.32298990054668e-12	2.36381432444038e-13	0.141949152542373	5/39	7/141	TCF7,IL7R,CCL5,PTPRC,NKG7	GZMK,LYAR,CD3D,IL7R,CCL5,PTPRC,NKG7
10	Clus_dnT	Naive thymus-derived CD4-positive, alpha-beta T cell	5.32298990054668e-12	1.06391755071366e-13	0.332957110609481	5/13	6/111	CD27,TCF7,GPR183,IL7R,PTPRC	TCF7,GPR183,FYB1,LDHB,FOXP1,IL7R
1	Clus_Doublet	Non-classical monocyte	2.37759832121723e-21	2.90459678203398e-24	0.123173277661795	5/52	10/72	LST1,FCGR3A,AIF1,FCN1,CDKN1C	LST1,FCGR3A,AIF1,FCN1,MS4A7,CDKN1C,TNFRSF1B,S100A11,CTSS,FTH1
2	Clus_Doublet	Macrophage	9.9292569107882e-21	8.28217959440329e-23	0.027972027972028	13/281	18/653	LST1,FCGR3A,AIF1,FCN1,MS4A7,FOS,CTSS,TYROBP,B2M,MT-ATP6,FTH1,MT-CO3,RPS27	LST1,FCGR3A,AIF1,FCN1,MS4A7,TNFRSF1B,FOS,S100A11,CTSS,TYROBP,B2M,TMSB4X,TPT1,FTH1,RPS27,ACTB,OAZ1,HLA-E
3	Clus_Doublet	CD14-low, CD16-positive monocyte	7.80595638616172e-15	1.91464747352248e-17	0.170347003154574	2/4	10/93	FCGR3A,MS4A7	LST1,FCGR3A,AIF1,FCN1,CDKN1C,TNFRSF1B,S100A11,CTSS,TYROBP,ACTB
4	Clus_Doublet	Circulating natural killer cell	1.43006219934584e-12	4.31484284285383e-14	NA	2/12	3/87	FCGR3A,TYROBP	FCGR3A,TYROBP,ACTB
5	Clus_Doublet	Intermediate monocyte	2.26951593726839e-11	1.94936919784808e-13	0.124087591240876	2/21	10/168	FCGR3A,FCN1	LST1,FCGR3A,AIF1,FCN1,MS4A7,TNFRSF1B,FOS,CTSS,ACTB,RPS18
6	Clus_Doublet	Megakaryocyte	6.37920134879202e-10	2.4746901784107e-11	NA	2/69	3/53	PPBP,NRGN	PPBP,NRGN,TMSB4X
7	Clus_Doublet	Effector T cell	7.33201014615449e-10	3.16034920092867e-11	NA	2/51	4/67	FCGR3A,FOS	MALAT1,MT-ATP6,MT-CO3,MT-CO2
8	Clus_Doublet	T cell	1.24003966335549e-09	5.87949840384068e-11	NA	9/224	8/225	PPBP,LST1,FCGR3A,AIF1,FCN1,FOS,MALAT1,FTH1,ACTB	AIF1,B2M,TMSB4X,TPT1,RPS27,RPS18,RPS29,HLA-E
9	Clus_Doublet	Dendritic cell	3.15420868617531e-08	4.25648734760696e-09	0.0156897690260872	6/143	14/307	LST1,FCGR3A,AIF1,FCN1,MS4A7,TYROBP	LST1,FCGR3A,AIF1,MS4A7,S100A11,CTSS,TYROBP,B2M,TMSB4X,FTH1,ACTB,RPS18,RPS29,OAZ1
10	Clus_Doublet	Natural killer cell	2.30778792897585e-07	2.81994036883102e-09	0.205947136563877	2/150	7/223	FCGR3A,TYROBP	FCGR3A,FOS,TYROBP,TMSB4X,MALAT1,RPS27,ACTB
1	Clus_Eryt	Erythrocyte	5.0417695743299e-26	2.17317654065944e-28	NA	2/29	2/155	HBB,HBA1	HBB,HBA1
2	Clus_Eryt	Erythroblast	7.14366203818545e-08	6.15832934326331e-10	NA	2/17	2/313	HBB,HBA1	HBB,MT-CO1
3	Clus_Eryt	Endothelial cell	0.000339989271086115	5.86188398424337e-06	NA	4/466	3/268	HBB,HBA1,MALAT1,B2M	MALAT1,TMSB4X,B2M
4	Clus_Eryt	Megakaryocyte	0.00265467468656387	6.86553798249276e-05	NA	2/69	1/53	HBB,HBA1	TMSB4X
1	Clus_gdT	Gamma-delta T cell	2.09196412066714e-24	8.14644502911318e-25	0.000860082194689687	4/35	15/308	TRDC,TRGC1,TRGC2,CCL5	TRDC,TRGC1,CD3D,CD3G,TRGC2,DUSP2,CCL5,IL32,CD3E,MALAT1,RPLP1,GNLY,MT-CO1,MT-CO3,IFITM2
2	Clus_gdT	Mature NK T cell	2.14647633378824e-14	9.53758411171542e-16	0.0243680420772379	6/39	10/141	TRDC,TRGC1,TRGC2,CCL5,IL32,GNLY	TRDC,CD3D,CD3G,DUSP2,CCL5,IL32,CD3E,MALAT1,ACTB,GNLY
3	Clus_gdT	CD8-positive, alpha-beta cytotoxic T cell	2.47285193433928e-13	1.0960334005904e-13	0.0053222692743292	5/51	13/175	TRDC,TRGC1,TRGC2,CCL5,GNLY	TRDC,TRGC1,CD3D,CD3G,TRGC2,DUSP2,CCL5,IL32,CD3E,PPP2R5C,B2M,MALAT1,GNLY
4	Clus_gdT	Effector memory CD8-positive, alpha-beta T cell	2.47285193433928e-13	1.91270138913298e-14	NA	4/44	3/78	TRGC2,CCL5,TMSB4X,GNLY	CCL5,B2M,GNLY
5	Clus_gdT	T cell	1.63012165200569e-11	1.62614411980394e-11	0.00338211841714576	7/221	14/225	TRDC,TRGC1,CCL5,IL32,MALAT1,ACTB,GNLY	TRDC,CD3D,CD3G,TRGC2,DUSP2,CCL5,IL32,CD3E,PPP2R5C,B2M,TMSB4X,GNLY,RPS26,IFITM2
6	Clus_gdT	Effector memory CD4-positive, alpha-beta T cell	2.12822828575691e-08	2.71688717330669e-09	NA	2/26	0/1	CCL5,GNLY	
