Order	Cluster	Cell.Type	Padj	whg.p	gsea.p	Over.Markers.whg	Over.Markers.gsea	whg.overlap	gsea.overlap
6	Clus_CD8_Naive	CD8-positive, alpha-beta T cell	3.18731566041886e-20	2.00948381005281e-21	0.0390143737166324	4/96	11/293	SELL,PTPRC,CD8A,CD8B	CD52,S100A4,PTPRC,ZFP36L2,CD8A,CD8B,TMSB4X,SARAF,LEPROTL1,UQCRB,ANXA1
7	Clus_CD8_Naive	Effector memory CD8-positive, alpha-beta T cell	3.41993135433762e-20	2.17346890271434e-21	0.045353982300885	5/44	6/78	SELL,PTPRC,CD8A,CD8B,TMSB4X	CD52,S100A6,S100A4,CD8A,CD8B,ANXA1
8	Clus_CD8_Naive	CD8-positive, alpha-beta cytotoxic T cell	1.12337936049286e-17	5.24219408061414e-20	0.799582463465553	4/51	9/175	PTPRC,CD8A,CD8B,ANXA1	CD52,PTPRC,ZFP36L2,CD8A,CD8B,ARL4C,HLA-B,SARAF,LEPROTL1
9	Clus_CD8_Naive	CD8-positive, alpha-beta memory T cell	2.08598583528392e-17	2.83166349493468e-19	0.314415437003405	2/8	6/58	SELL,CD8A	CD52,S100A6,S100A4,SELL,CD8A,ARL4C
10	Clus_CD8_Naive	Central memory CD4-positive, alpha-beta T cell	3.71311927345627e-17	7.90025377331122e-18	NA	4/25	0/1	SELL,PTPRC,ZFP36L2,ANXA1	
1	Clus_CD8_Proliferating	Monocyte	0.000125118992552203	5.39306002380185e-07	NA	3/218	2/365	FTH1,MALAT1,FTL	FTH1,FTL
2	Clus_CD8_Proliferating	T cell	0.000291496128019409	2.51289765533973e-06	NA	3/224	0/225	FTH1,MALAT1,FTL	
3	Clus_CD8_Proliferating	Macrophage	0.0336290168901732	0.00073146302340166	NA	2/281	2/653	FTH1,FTL	FTH1,FTL
1	Clus_CD8_TCM	Macrophage	9.49155230592416e-07	3.56503316460926e-10	0.488955823293173	9/281	14/653	CD52,HMGN2,LAPTM5,CTSS,S100A9,S100A6,S100A4,RPS27,PTPRC	CD52,HMGN2,LAPTM5,YBX1,TXNIP,CTSS,S100A10,S100A9,S100A6,S100A4,RPS27,CD48,PTPRC,ID2
2	Clus_CD8_TCM	Monocyte	1.72075139551434e-06	1.11322195549214e-08	0.0921187308085978	5/218	12/365	CD52,CTSS,S100A9,S100A6,PTPRC	CD52,LAPTM5,SMAP2,TXNIP,CTSS,S100A10,S100A9,S100A6,S100A4,CD48,PTPRC,ZFP36L2
3	Clus_CD8_TCM	T cell	1.72075139551434e-06	1.22211794584842e-09	0.838709677419355	8/224	14/225	CD52,HMGN2,LAPTM5,S100A9,CD247,PTPRC,ID2,ZFP36L2	RPL22,RCAN3,CD52,LAPTM5,RPS8,S100A10,S100A4,RPS27,CD48,CD247,PTPRC,ID2,ZFP36L2,RPS27A
4	Clus_CD8_TCM	Myeloid suppressor cell	3.77197806840586e-05	1.07808746306957e-05	0.00454889722073453	3/41	15/446	CD52,S100A9,PTPRC	RPL11,CD52,LAPTM5,SMAP2,YBX1,RPS8,CTSS,S100A10,S100A9,S100A6,S100A4,CD48,PTPRC,ID2,ZFP36L2
5	Clus_CD8_TCM	Memory T cell	0.000243568259545513	1.02466187068974e-05	0.0531453362255965	2/19	8/214	S100A4,PTPRC	CD52,TXNIP,RPS27,CD48,PTPRC,ID2,ZFP36L2,RPS27A
6	Clus_CD8_TCM	Early lymphoid progenitor	0.000577837602825458	2.81266025916235e-05	NA	2/19	1/59	CD52,PTPRC	HMGN2
7	Clus_CD8_TCM	Eosinophil	0.000608261949346605	3.40836437133874e-05	NA	3/49	0/1	CD52,S100A9,CD48	
8	Clus_CD8_TCM	Effector T cell	0.000714812010042828	4.31352075025845e-05	NA	3/51	0/67	TXNIP,S100A10,ID2	
9	Clus_CD8_TCM	Classical monocyte	0.00125054642376579	8.08542946400293e-05	NA	2/122	2/66	S100A9,S100A4	CTSS,S100A9
10	Clus_CD8_TCM	Plasma cell	0.00476752204315125	0.000370959646487702	NA	3/64	1/333	LAPTM5,CD247,PTPRC	NUCKS1
1	Clus_CD8_TEM	Mature NK T cell	4.28907298787988e-39	2.71777562611545e-40	0.0034340976960978	8/39	12/141	GNLY,CD8A,CD8B,TRGC2,PRF1,KLRB1,KLRD1,IL32	CD247,GNLY,DUSP2,ACTB,TRBC2,CD3D,CD3G,PRF1,KLRB1,KLRD1,TRAC,IL32
2	Clus_CD8_TEM	T cell	3.93602293303974e-38	7.83475301750881e-39	0.00225416451636347	12/221	20/225	CD247,GNLY,CD8A,CD8B,ACTB,TRBC2,FTH1,PRF1,KLRB1,KLRD1,TRAC,IL32	CD247,GNLY,CD8A,CD8B,DUSP2,PTMA,RPL32,RPS3A,TRGC2,TRBC2,CD3D,CD3G,PRF1,KLRB1,KLRD1,TPT1,TRAC,PPP2R5C,IL32,RPL13
3	Clus_CD8_TEM	CD8-positive, alpha-beta cytotoxic T cell	2.53215948180073e-37	8.04537707131852e-37	0.000217075726775943	5/51	16/175	GNLY,CD8A,CD8B,TRGC2,PRF1	CD247,GNLY,CD8A,CD8B,DUSP2,PIK3R1,TRGC2,TRBC2,CD3D,CD3G,PRF1,KLRB1,KLRD1,TRAC,PPP2R5C,IL32
4	Clus_CD8_TEM	CD8-positive, alpha-beta T cell	3.14129067758095e-36	1.60955469839117e-35	0.000185152345602462	8/96	17/293	GNLY,CD8A,CD8B,DUSP2,TRBC2,PRF1,KLRB1,TRAC	CD247,GNLY,CD8A,CD8B,DUSP2,PIK3R1,ACTB,TRGC2,TRBC2,CD3D,CD3G,PRF1,KLRB1,KLRD1,TRAC,PPP2R5C,IL32
5	Clus_CD8_TEM	Effector memory CD8-positive, alpha-beta T cell	3.96955336863287e-32	1.2560161297236e-32	0.0042065993947505	8/44	7/78	GNLY,CD8A,CD8B,TRGC2,PRF1,KLRB1,KLRD1,TRAC	GNLY,CD8A,CD8B,EEF1A1,PRF1,KLRD1,RPL13
6	Clus_CD8_TEM	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	4.36980532472402e-22	1.78373769579627e-24	0.555778894472362	5/14	18/167	GNLY,CD8A,CD8B,PRF1,KLRD1	GNLY,CD8A,CD8B,DUSP2,RPL32,RPS3A,PIK3R1,EEF1A1,ACTB,RPL12,PRF1,KLRB1,KLRD1,RPLP0,TPT1,PPP2R5C,RPLP1,RPL13
7	Clus_CD8_TEM	Naive thymus-derived CD8-positive, alpha-beta T cell	1.25213413823764e-17	5.12917530090812e-20	0.796558704453441	2/13	14/179	CD8A,CD8B	CD8A,CD8B,DUSP2,RPL32,PIK3R1,ACTB,TRGC2,TRBC2,CD3D,CD3G,KLRD1,PPP2R5C,RPLP1,IL32
8	Clus_CD8_TEM	Effector CD8-positive, alpha-beta T cell	1.56985163224947e-17	2.67208788467995e-18	NA	3/8	0/1	GNLY,CD8A,CD8B	
9	Clus_CD8_TEM	Central memory CD8-positive, alpha-beta T cell	3.50952238733641e-16	6.72036201830378e-17	NA	2/9	4/40	CD8A,CD8B	CD8A,CD8B,DUSP2,KLRD1
10	Clus_CD8_TEM	Double-positive, alpha-beta thymocyte	7.46311430736942e-16	1.58789666114243e-16	NA	2/5	0/1	CD8A,CD8B	
1	Clus_cDC1	Dendritic cell	6.78573522676079e-34	1.005241706559e-36	0.0333333333333333	11/143	15/307	S100A9,HLA-DPA1,HLA-DPB1,SNX3,CPVL,CPNE3,WDFY4,CLEC9A,IRF8,CST3,FTL	C1orf54,S100A4,ID2,HLA-DPA1,HLA-DPB1,SNX3,CPVL,CPNE3,WDFY4,SHTN1,CLEC9A,B2M,IRF8,CST3,FTL
2	Clus_cDC1	Monocyte	8.55663426916632e-17	3.03947487659207e-16	5.20873910153599e-05	6/218	8/365	S100A9,HLA-DPA1,HLA-DPB1,MALAT1,CST3,FTL	S100A9,S100A4,HLA-DPA1,HLA-DPB1,CPVL,ITM2B,CST3,FTL
3	Clus_cDC1	Type 1 conventional dendritic cell	1.02894325091206e-11	4.64902768229087e-12	0.000837326485079362	4/38	12/234	ID2,HLA-DPA1,CLEC9A,IRF8	C1orf54,ID2,HLA-DPA1,HLA-DPB1,SNX3,CPVL,CPNE3,WDFY4,SHTN1,CLEC9A,IRF8,CST3
4	Clus_cDC1	CD141-positive, CLEC9A-positive dendritic cell	3.60632271675577e-11	5.04641561083365e-11	0.000378065044731946	2/5	8/99	HLA-DPA1,CLEC9A	ID2,HLA-DPA1,HLA-DPB1,SNX3,CPVL,CPNE3,WDFY4,CLEC9A
5	Clus_cDC1	CD14-positive monocyte	1.14888496893796e-10	1.55911281492758e-13	0.509604519774011	2/25	5/155	S100A9,CPVL	S100A9,S100A4,CPVL,CST3,FTL
6	Clus_cDC1	Classical monocyte	2.19938385010325e-10	5.68806168130152e-12	NA	3/122	2/66	S100A9,S100A4,CST3	S100A9,CST3
7	Clus_cDC1	Suppressor macrophage	1.38250049457089e-09	4.17133769913631e-11	NA	2/16	0/1	S100A9,CST3	
8	Clus_cDC1	Myeloid dendritic cell	7.49386794726225e-09	2.58409239560767e-10	NA	5/63	0/1	S100A9,HLA-DPA1,HLA-DPB1,CLEC9A,CST3	
9	Clus_cDC1	Macrophage	1.11333896734628e-08	3.61906436255e-10	0.0462311557788945	8/281	13/653	S100A9,S100A4,HLA-DPA1,HLA-DPB1,CLEC9A,B2M,CST3,FTL	C1orf54,S100A9,S100A4,ID2,HLA-DPA1,HLA-DPB1,CPVL,TPT1,ITM2B,B2M,IRF8,CST3,FTL
10	Clus_cDC1	CD1c-positive myeloid dendritic cell	1.53547635894177e-08	6.61843258164559e-10	NA	2/15	4/35	S100A9,CST3	S100A9,HLA-DPA1,HLA-DPB1,CST3
1	Clus_cDC2	CD1c-positive myeloid dendritic cell	3.3009128632551e-25	1.88308529330559e-28	0.227861771058315	5/15	8/35	FCER1A,HLA-DRA,LYZ,CLEC10A,CST3	FCER1A,HLA-DRA,HLA-DQA1,HLA-DPA1,HLA-DPB1,LYZ,CLEC10A,CST3
2	Clus_cDC2	Monocyte	1.09731227366706e-24	3.64164781269736e-26	0.00602350788281039	10/218	8/365	HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,MALAT1,LYZ,CLEC10A,CST3,FTL	HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,LYZ,CST3,FTL
3	Clus_cDC2	Myeloid dendritic cell	7.12214508687328e-23	1.22795604946091e-24	NA	9/63	0/1	FCER1A,HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,LYZ,CLEC10A,CST3	
4	Clus_cDC2	Conventional dendritic cell	6.6879118019465e-22	2.08208168508623e-24	0.120085015940489	6/22	8/99	FCER1A,HLA-DRA,HLA-DPB1,LYZ,CLEC10A,CST3	HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,LYZ,CLEC10A,CST3
5	Clus_cDC2	Dendritic cell, human	3.04021453797766e-19	7.86262380511466e-21	NA	2/6	0/1	FCER1A,CLEC10A	
6	Clus_cDC2	Macrophage	3.11623743364329e-16	4.75844739039713e-17	0.00449185949019402	9/281	11/653	HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,LYZ,B2M,CST3,FTL	FCER1A,HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,LYZ,B2M,CLEC10A,CST3,FTL
7	Clus_cDC2	Type 2 conventional dendritic cell	8.30725030316312e-16	1.34958100746727e-17	0.0495356037151703	2/22	10/184	FCER1A,CLEC10A	FCER1A,HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,LYZ,CLEC10A,CST3,FTL
8	Clus_cDC2	B cell	1.56313168809939e-11	2.12180908477266e-10	9.76831213174272e-05	6/169	7/264	HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,CST3	HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,MALAT1,B2M
9	Clus_cDC2	Type 1 conventional dendritic cell	5.48509250879664e-09	2.8993851428273e-07	3.7276014282115e-05	3/38	9/234	FCER1A,HLA-DPA1,CLEC10A	FCER1A,HLA-DRA,HLA-DQA1,HLA-DQB1,HLA-DPA1,HLA-DPB1,LYZ,CLEC10A,CST3
10	Clus_cDC2	Granulocyte	5.69062861814921e-09	3.18871431189395e-10	NA	4/69	3/40	HLA-DRA,HLA-DPA1,HLA-DPB1,LYZ	HLA-DRA,CST3,FTL
1	Clus_dnT	Monocyte	0.0156306255910051	6.73733861681254e-05	NA	2/218	1/365	FTH1,MALAT1	FTH1
2	Clus_dnT	T cell	0.0206761591044479	0.000178242750900413	NA	2/224	0/225	FTH1,MALAT1	
1	Clus_Doublet	Non-classical monocyte	6.77531629195986e-16	1.0936008868701e-18	0.12008281573499	5/52	12/72	FCGR3A,LST1,AIF1,FCN1,CDKN1C	TNFRSF1B,CTSS,S100A11,FCGR3A,HLA-C,LST1,AIF1,HLA-DPA1,FCN1,CDKN1C,MS4A7,FTH1
2	Clus_Doublet	Megakaryocyte	1.0978603872234e-13	1.41964705244405e-15	NA	3/69	4/53	PF4,PPBP,NRGN	PF4,PPBP,TMSB4X,NRGN
3	Clus_Doublet	CD14-low, CD16-positive monocyte	5.84872228798487e-13	1.6236622521396e-15	0.168610816542948	2/4	10/93	FCGR3A,MS4A7	TNFRSF1B,CTSS,S100A11,FCGR3A,LST1,AIF1,HLA-DPA1,ACTB,FCN1,CDKN1C
4	Clus_Doublet	Macrophage	3.5092082220181e-12	8.97495441934341e-14	0.0330661322645291	9/281	17/653	CTSS,RPS27,FCGR3A,LST1,AIF1,HLA-DPA1,FCN1,MS4A7,FTH1	TNFRSF1B,CTSS,S100A11,RPS27,FCGR3A,HLA-E,HLA-C,HLA-B,LST1,AIF1,HLA-DPA1,ACTB,TMSB4X,FCN1,MS4A7,FTH1,TPT1
5	Clus_Doublet	Megakaryocyte progenitor cell	3.5092082220181e-12	1.05881282560891e-13	NA	2/15	3/94	PF4,PPBP	PF4,PPBP,NRGN
6	Clus_Doublet	Dendritic cell	1.63837890209152e-10	1.3753451380519e-11	0.0153075769997855	6/143	16/307	FCGR3A,LST1,AIF1,HLA-DPA1,FCN1,MS4A7	CTSS,S100A11,FCGR3A,PTMA,HLA-C,HLA-B,LST1,AIF1,HLA-DPA1,RPS18,ACTB,TMSB4X,MS4A7,FTH1,RPL41,RPS29
7	Clus_Doublet	Platelet	1.63837890209152e-10	5.82684506542141e-12	NA	2/53	3/114	PF4,PPBP	PF4,PPBP,NRGN
8	Clus_Doublet	Intermediate monocyte	3.70574835497953e-09	1.32517915836004e-11	0.448958333333333	2/21	10/168	FCGR3A,FCN1	TNFRSF1B,CTSS,FCGR3A,LST1,AIF1,HLA-DPA1,RPS18,ACTB,FCN1,MS4A7
9	Clus_Doublet	T cell	9.9014472897016e-08	2.20637803654019e-10	0.998986828774063	9/224	12/225	FCGR3A,PPBP,LST1,AIF1,ACTB,FCN1,FTH1,MALAT1,HMGB1	RPS27,PTMA,HLA-E,HLA-C,HLA-B,AIF1,RPS18,RPS12,TMSB4X,RPS26,TPT1,RPS29
10	Clus_Doublet	Granulocyte	1.08906666657366e-05	7.98022988437599e-07	NA	2/69	3/40	FCGR3A,HLA-DPA1	S100A11,AIF1,FTH1
1	Clus_Eryt	Endothelial cell	0.00572829311826013	7.40727558395707e-05	NA	3/466	3/268	HBB,MALAT1,B2M	TMSB4X,MALAT1,B2M
1	Clus_gdT	Mature NK T cell	1.65896531357758e-26	9.46858195746232e-29	0.0544707091469681	8/39	11/141	GNLY,IL7R,TRGC2,TRGC1,TRDC,IL32,CCL5,TYROBP	GNLY,DUSP2,IL7R,ACTB,MALAT1,CD3E,CD3D,CD3G,TRDC,IL32,CCL5
2	Clus_gdT	T cell	7.54185788144758e-19	5.93124279739569e-19	0.00108665537150258	8/221	14/225	GNLY,IL7R,ACTB,TRGC1,MALAT1,TRDC,IL32,CCL5	GNLY,DUSP2,IL7R,TRGC2,TMSB4X,CD3E,CD3D,CD3G,RPS26,TRDC,PPP2R5C,B2M,IL32,CCL5
3	Clus_gdT	CD8-positive, alpha-beta cytotoxic T cell	8.01054271973896e-18	2.54974035508034e-18	0.00426971499155925	5/51	14/175	GNLY,TRGC2,TRGC1,TRDC,CCL5	GNLY,DUSP2,IL7R,TRGC2,TRGC1,MALAT1,CD3E,CD3D,CD3G,TRDC,PPP2R5C,B2M,IL32,CCL5
4	Clus_gdT	Gamma-delta T cell	1.85102812064576e-16	4.30749800782671e-16	0.000841486006025078	5/35	15/308	IL7R,TRGC2,TRGC1,TRDC,CCL5	GNLY,DUSP2,IL7R,TRGC2,TRGC1,MALAT1,CD3E,CD3D,CD3G,TRDC,RPLP1,IL32,CCL5,MT-CO1,MT-CO3
5	Clus_gdT	Effector memory CD8-positive, alpha-beta T cell	2.81544587538083e-14	2.99515518657535e-15	NA	5/44	4/78	GNLY,IL7R,TRGC2,TMSB4X,CCL5	GNLY,IL7R,B2M,CCL5
6	Clus_gdT	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	8.98871653206612e-14	3.43922695697688e-15	0.0909090909090909	2/14	10/167	GNLY,CCL5	GNLY,DUSP2,IL7R,ACTB,TMSB4X,PPP2R5C,B2M,RPLP1,CCL5,TYROBP
7	Clus_gdT	Central memory CD4-positive, alpha-beta T cell	4.18608516927299e-13	6.23459493295978e-14	NA	4/25	0/1	TMSB10,IL7R,IL32,TYROBP	
8	Clus_gdT	Helper T cell	5.24336717535219e-13	2.12692843274171e-12	0.00121307361497035	3/57	7/159	IL7R,NEAT1,IL32	IL7R,NEAT1,MALAT1,CD3E,CD3D,CD3G,IL32
9	Clus_gdT	Effector memory CD4-positive, alpha-beta T cell	1.19924225626539e-12	2.29642134178478e-13	NA	3/26	0/1	GNLY,IL7R,CCL5	
10	Clus_gdT	CD4-positive, alpha-beta T cell	3.38810687574464e-11	7.22459364391198e-12	0.033195020746888	3/93	11/281	GNLY,IL7R,CCL5	GNLY,DUSP2,IL7R,MALAT1,CD3E,CD3D,CD3G,PPP2R5C,RPLP1,IL32,CCL5
1	Clus_HSPC	Progenitor cell	9.07457821106388e-09	1.4524610388767e-11	0.0951327433628319	4/178	7/479	STMN1,SPINK2,SOX4,CDK6	STMN1,S100A6,SPINK2,SERPINB1,SOX4,HLA-B,ZFAS1
2	Clus_HSPC	Macrophage	0.000226306749274374	7.23751512133579e-07	0.331932773109244	5/281	7/653	STMN1,S100A6,ANKRD28,BTG1,B2M	STMN1,S100A6,SERPINB1,HLA-B,TMSB4X,BTG1,B2M
3	Clus_HSPC	Hematopoietic stem cell	0.000477426551397727	1.02893653318476e-05	NA	2/88	3/125	SPINK2,SOX4	ANKRD28,SPINK2,SERPINB1
4	Clus_HSPC	Megakaryocyte-erythroid progenitor cell	0.00157134198522638	4.06381547903373e-05	NA	2/19	1/67	SOX4,CDK6	SERPINB1
5	Clus_HSPC	Neuron	0.00332181416654048	0.000653986263394051	0.013890884536449	2/174	5/288	SOX4,B2M	STMN1,S100A6,SOX4,TMSB4X,ZFAS1
6	Clus_HSPC	Fibroblast	0.0420886185399791	0.00024670927396041	0.942045454545455	3/309	5/687	STMN1,S100A6,SOX4	STMN1,S100A6,SOX4,TMSB4X,B2M
1	Clus_ILC	Macrophage	0.00130503682892245	1.12503174907108e-05	NA	4/281	3/653	B2M,FTL,MT-ATP6,MT-CO3	TMSB4X,B2M,FTL
1	Clus_MAIT	Effector memory CD8-positive, alpha-beta T cell	6.70147902795903e-20	1.42584660169341e-21	NA	5/44	2/78	CXCR4,IL7R,GZMK,TMSB4X,KLRB1	IL7R,GZMK
2	Clus_MAIT	Effector memory CD4-positive, alpha-beta T cell	7.44463664404856e-17	3.16793048682917e-18	NA	4/26	0/1	CXCR4,IL7R,GZMK,KLRB1	
3	Clus_MAIT	T cell	1.70428510575726e-16	9.3597395913249e-18	0.0265111346765642	7/221	8/225	CXCR4,IL7R,GZMK,NCR3,MALAT1,KLRB1,KLF2	RPS27,DUSP2,CXCR4,IL7R,GZMK,TMSB4X,KLRB1,KLF2
4	Clus_MAIT	Helper T cell	1.02486582311172e-13	1.44129304257808e-14	0.0163632821324926	4/57	5/159	CXCR4,IL7R,GZMK,KLRB1	RPS27,CXCR4,IL7R,MALAT1,KLRB1
5	Clus_MAIT	Memory T cell	1.98864499192804e-13	9.14004370690893e-13	0.000641661844143537	3/16	6/214	IL7R,KLRB1,KLF2	RPS27,DUSP2,CXCR4,IL7R,GZMK,MALAT1
6	Clus_MAIT	Mucosal invariant T cell	3.41052517958536e-13	1.90730101044624e-11	6.46120530533713e-05	4/17	7/81	CXCR4,IL7R,NCR3,KLRB1	TMSB10,DUSP2,CXCR4,IL7R,GZMK,NCR3,KLRB1
7	Clus_MAIT	Central memory CD4-positive, alpha-beta T cell	6.57576187918029e-11	9.79368790516214e-12	NA	3/25	0/1	TMSB10,IL7R,KLF2	
8	Clus_MAIT	CD4-positive, alpha-beta T cell	1.33800968465229e-09	5.33142288878663e-11	0.161325966850829	3/93	7/281	IL7R,GZMK,KLRB1	RPS27,DUSP2,CXCR4,IL7R,GZMK,MALAT1,KLRB1
9	Clus_MAIT	T-helper 17 cell	8.62784725054993e-09	1.83571218096807e-09	NA	2/31	0/1	IL7R,KLRB1	
10	Clus_MAIT	CD8-positive, alpha-beta T cell	9.28845518993386e-09	1.25463752573414e-09	0.071805702217529	4/96	8/293	DUSP2,IL7R,GZMK,KLRB1	DUSP2,CXCR4,IL7R,GZMK,NCR3,TMSB4X,MALAT1,KLRB1
1	Clus_NK	Natural killer cell	4.21181539965723e-60	1.42096950357721e-55	8.62301219429135e-10	14/150	19/223	FCER1G,FCGR3A,CD247,GNLY,SPON2,PRF1,KLRB1,KLRF1,KLRD1,GZMB,CD7,CST7,TYROBP,NKG7	CD52,FCER1G,FCGR3A,CD247,GNLY,PTMA,SPON2,TMSB4X,CLIC3,MALAT1,PRF1,KLRB1,KLRF1,KLRD1,GZMB,CD7,CST7,TYROBP,NKG7
2	Clus_NK	Mature NK T cell	8.63052218171864e-49	5.02485421076804e-51	0.0122143984717051	12/42	14/141	CD52,FCER1G,FCGR3A,GNLY,PRF1,KLRB1,KLRF1,KLRD1,GZMB,CD7,TYROBP,NKG7	CD52,FCGR3A,CD247,GNLY,CLIC3,MALAT1,PRF1,KLRB1,KLRD1,GZMB,CD7,CST7,NKG7,MT-ND3
3	Clus_NK	Circulating natural killer cell	1.21649750557242e-33	7.50180226713627e-35	0.00245002842858405	6/12	13/87	FCGR3A,GNLY,KLRD1,GZMB,TYROBP,NKG7	FCER1G,FCGR3A,GNLY,SPON2,CLIC3,PRF1,KLRF1,KLRD1,GZMB,CD7,CST7,TYROBP,NKG7
4	Clus_NK	CD8-positive, alpha-beta cytotoxic T cell	9.72233164135971e-28	2.68334139731394e-29	0.00873348167257256	8/54	14/175	FCGR3A,GNLY,VIM,PRF1,GZMB,CD7,CST7,NKG7	CD52,FCGR3A,CD247,GNLY,MALAT1,PRF1,KLRB1,KLRF1,KLRD1,GZMB,B2M,CD7,CST7,NKG7
5	Clus_NK	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	1.1119313054909e-22	2.34456716315669e-25	0.171859296482412	5/14	18/167	GNLY,PRF1,KLRD1,GZMB,NKG7	CD52,RPS8,FCGR3A,GNLY,TMSB4X,RPL39,PRF1,KLRB1,KLRF1,KLRD1,RPLP0,GZMB,B2M,RPLP1,CST7,TYROBP,NKG7,MT-ND3
6	Clus_NK	Monocyte	4.2988058740022e-20	1.61068053314414e-22	0.129689174705252	11/218	8/365	CD52,FCER1G,FCGR3A,GNLY,FTH1,MALAT1,KLRB1,KLRD1,CST7,TYROBP,NKG7	CD52,FCER1G,FCGR3A,GNLY,FTH1,VIM,TYROBP,NKG7
7	Clus_NK	CD16-positive natural killer cell	1.54338773084478e-19	4.65677332582477e-21	NA	3/3	0/1	FCGR3A,GNLY,NKG7	
8	Clus_NK	T cell	3.88897070930776e-18	1.5221458850191e-20	0.182275931520645	14/224	15/225	CD52,FCGR3A,CD247,GNLY,FTH1,MALAT1,VIM,PRF1,KLRB1,KLRF1,KLRD1,GZMB,CD7,NKG7	CD52,RPS8,CD247,GNLY,PTMA,TMSB4X,VIM,PRF1,KLRB1,KLRD1,GZMB,B2M,CD7,CST7,NKG7
9	Clus_NK	CD16-positive, CD56-dim natural killer cell, human	2.35724969829197e-17	9.14450313992577e-19	NA	3/4	0/1	FCGR3A,GNLY,NKG7	
10	Clus_NK	Effector T cell	5.90114320013599e-17	2.54359620695517e-18	NA	5/51	4/67	FCGR3A,GNLY,KLRF1,KLRD1,NKG7	MALAT1,CST7,NKG7,MT-ND2
1	Clus_NK_CD56bright	Natural killer cell	1.33756464775533e-58	1.89675307144166e-60	0.0021009051853139	18/150	24/223	CD2,XCL2,XCL1,SELL,GNLY,CMC1,AREG,GZMK,GZMA,TCF7,CTSW,NCAM1,KLRD1,KLRC1,GZMB,CCL5,CST7,IL2RB	CD2,S100A4,XCL2,XCL1,SELL,GNLY,CMC1,AREG,GZMK,GZMA,ACTB,TMSB4X,TSC22D3,MALAT1,CTSW,NCAM1,KLRD1,KLRC1,GZMB,FOS,CYBA,CCL5,CST7,IL2RB
2	Clus_NK_CD56bright	T cell	8.50557492682549e-36	1.90660342494106e-38	0.0422535211267606	19/224	20/225	CD2,XCL2,XCL1,SELL,GNLY,CMC1,GZMK,GZMA,TCF7,ACTB,CD44,MALAT1,NCAM1,KLRD1,KLRC1,GZMB,FOS,CCL5,IL2RB	CD2,S100A4,XCL2,XCL1,SELL,GNLY,CMC1,GZMK,GZMA,TCF7,TMSB4X,TSC22D3,CTSW,KLRD1,GPR183,GZMB,B2M,CCL5,CST7,IL2RB
3	Clus_NK_CD56bright	CD8-positive, alpha-beta cytotoxic T cell	3.73568568220474e-31	1.73683971707592e-31	0.000348575517203318	9/54	15/175	CD2,XCL2,XCL1,GNLY,GZMK,GZMA,GZMB,CCL5,CST7	CD2,GNLY,CMC1,GZMK,GZMA,TSC22D3,MALAT1,CTSW,KLRD1,KLRC1,GZMB,B2M,CYBA,CCL5,CST7
4	Clus_NK_CD56bright	Effector memory CD8-positive, alpha-beta T cell	1.01511689889388e-30	7.42806145502932e-33	0.0300207039337474	11/47	10/78	SELL,GNLY,GZMK,GZMA,TCF7,TMSB4X,CD44,KLRD1,GPR183,CCL5,CST7	S100A6,S100A4,GNLY,GZMK,CTSW,KLRD1,GZMB,B2M,CCL5,CST7
5	Clus_NK_CD56bright	CD8-positive, alpha-beta T cell	7.58728500015205e-29	2.25837789248307e-30	0.00979931783138881	14/99	21/293	CD2,XCL2,XCL1,SELL,GNLY,GZMK,GZMA,CD44,NCAM1,GPR183,GZMB,FOS,CCL5,IL2RB	CD2,S100A4,XCL2,XCL1,GNLY,CMC1,GZMK,GZMA,ACTB,TMSB4X,TSC22D3,MALAT1,CTSW,KLRD1,KLRC1,GZMB,FOS,B2M,CCL5,CST7,IL2RB
6	Clus_NK_CD56bright	Mature NK T cell	2.15951510513041e-27	2.33167377088775e-29	0.0340681362725451	9/42	20/141	CD2,SELL,GNLY,GZMA,TCF7,NCAM1,KLRD1,GZMB,CCL5	CD2,XCL2,XCL1,SELL,GNLY,CMC1,AREG,GZMK,GZMA,ACTB,TSC22D3,MALAT1,CTSW,KLRD1,KLRC1,GZMB,FOS,CCL5,CST7,IL2RB
