Order	Cluster	Cell.Type	Padj	whg.p	gsea.p	Over.Markers.whg	Over.Markers.gsea	whg.overlap	gsea.overlap
9	Clus_CD4_TEM	CD8-positive, alpha-beta cytotoxic T cell	4.62521926055598e-19	1.55765291977795e-19	0.0129862178979789	6/51	16/175	GZMK,CD2,CCL5,ANXA1,GZMA,NKG7	GZMK,IL7R,IL32,KLRB1,CD2,SYNE2,CCL5,LTB,TRAC,ZFP36L2,LYAR,KLF6,GZMA,NKG7,MALAT1,ITGB1
10	Clus_CD4_TEM	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	7.34371765966301e-18	1.48802304042572e-18	0.025259359733143	4/13	19/243	GZMK,CCL5,GZMA,NKG7	GZMK,IL32,KLRB1,CD2,SYNE2,CCL5,ANXA1,ITGA4,S100A4,ZFP36L2,LYAR,S100A10,KLF6,AHNAK,GZMA,NKG7,MALAT1,MT-CO1,ITGB1
1	Clus_CD8_Naive	Naive thymus-derived CD8-positive, alpha-beta T cell	1.00726112298576e-40	9.29534643262767e-44	0.227	6/13	23/179	CD8B,CD8A,NELL2,LEF1,NOSIP,CCR7	CD8B,CD8A,LINC02446,RGS10,NELL2,LEF1,NOSIP,LEPROTL1,RPS5,OXNAD1,CCR7,PDE3B,NPM1,HCST,AIF1,EEF1B2,CD7,SARAF,RPS26,CD3D,ACTG1,RPS13,PIK3IP1
2	Clus_CD8_Naive	Central memory CD8-positive, alpha-beta T cell	4.69133112443476e-25	1.99631111678075e-26	NA	3/9	4/40	CD8B,CD8A,CCR7	CD8B,CD8A,LINC02446,CCR7
3	Clus_CD8_Naive	CD8-positive, alpha-beta T cell	5.83631905359137e-25	3.08826551230703e-26	0.01893499047736	3/96	8/293	CD8B,CD8A,CCR7	CD8B,CD8A,LEPROTL1,UQCRB,HCST,CD7,SARAF,CD3D
4	Clus_CD8_Naive	Naive T cell	3.41792933433103e-22	2.4076113403318e-24	0.212212212212212	5/19	20/192	CD8B,CD8A,LEF1,CCR7,NPM1	RGS10,NUCB2,LEF1,NOSIP,LEPROTL1,RPS5,RPL12,CCR7,PDE3B,NPM1,HCST,AIF1,EEF1B2,CD7,SARAF,RPS26,CD3D,ACTG1,RPS13,PIK3IP1
5	Clus_CD8_Naive	CD8-positive, alpha-beta cytotoxic T cell	1.34090109794789e-20	1.01152022284247e-21	0.0266240681576145	3/51	8/175	CD8B,CD8A,CD7	CD8B,CD8A,LEPROTL1,HCST,ATM,CD7,SARAF,CD3D
6	Clus_CD8_Naive	Effector memory CD8-positive, alpha-beta T cell	5.14906973902154e-19	6.79216303156642e-20	NA	3/44	2/78	CD8B,CD8A,CCR7	CD8B,CD8A
7	Clus_CD8_Naive	T cell	5.14906973902154e-19	6.18573044763727e-21	0.253507014028056	6/221	21/225	CD8B,CD8A,LEF1,CCR7,AIF1,CD7	CD8B,CD8A,RGS10,NUCB2,LEF1,NOSIP,PRMT2,LEPROTL1,RPS5,SNHG8,CCR7,NPM1,HCST,AIF1,EEF1B2,CD7,SARAF,RPS26,CD3D,RPS13,PIK3IP1
8	Clus_CD8_Naive	Double-positive, alpha-beta thymocyte	2.88205560077985e-17	4.90562655451888e-18	NA	2/5	0/1	CD8B,CD8A	
9	Clus_CD8_Naive	Mature NK T cell	2.75658786652409e-16	1.8414481121524e-18	0.678899082568807	4/39	5/141	CD8B,CD8A,CCR7,CD7	LEF1,HCST,AIF1,CD7,CD3D
10	Clus_CD8_Naive	Naive thymus-derived CD4-positive, alpha-beta T cell	1.00798843719583e-15	1.12708790554709e-16	0.0466531440162272	3/13	12/111	LEF1,CCR7,ATM	CD8B,LEF1,NOSIP,LEPROTL1,RPS5,CCR7,HCST,AIF1,ATM,EEF1B2,SARAF,ACTG1
1	Clus_CD8_Proliferating	Monocyte	5.08151551180476e-05	4.38061682052135e-07	NA	3/218	2/365	MALAT1,FTL,FTH1	FTL,FTH1
2	Clus_CD8_Proliferating	T cell	0.00020786491002497	2.6879083192884e-06	NA	3/224	0/225	MALAT1,FTL,FTH1	
3	Clus_CD8_Proliferating	Macrophage	0.0311742181937593	0.000806229780873086	NA	2/281	2/653	FTL,FTH1	FTL,FTH1
1	Clus_CD8_TCM	Central memory CD4-positive, alpha-beta T cell	9.03664911333932e-37	3.84538260142096e-38	NA	8/25	0/1	IL7R,ANXA1,ZFP36L2,ITGB1,LTB,KLF2,LDHB,IL32	
2	Clus_CD8_TCM	CD8-positive, alpha-beta T cell	8.6214209749934e-36	3.83542185193464e-37	0.0161251152780017	7/96	13/293	CD8B,CCL5,CD8A,IL7R,ITGB1,LTB,S100A10	CD8B,CCL5,CD8A,IL7R,ANXA1,ZFP36L2,COTL1,LTB,LDHB,PLP2,IL32,LEPROTL1,S100A10
3	Clus_CD8_TCM	Effector memory CD8-positive, alpha-beta T cell	2.17079356973162e-34	1.05686886406335e-35	0.0204634195696696	4/44	6/78	CD8B,CCL5,CD8A,IL7R	CD8B,CCL5,CD8A,IL7R,ANXA1,ITGB1
4	Clus_CD8_TCM	Effector memory CD4-positive, alpha-beta T cell	2.76823571619692e-33	2.94493161297546e-34	NA	4/26	0/1	CCL5,IL7R,ANXA1,ITGB1	
5	Clus_CD8_TCM	CD4-positive, alpha-beta T cell	2.0845525001755e-28	4.50363569007673e-26	8.31532789716655e-06	8/93	10/281	CD8B,CCL5,CD8A,IL7R,ANXA1,COTL1,LTB,LDHB	CCL5,IL7R,ANXA1,ZFP36L2,ITGB1,LTB,LDHB,IL32,FXYD5,LEPROTL1
6	Clus_CD8_TCM	CD8-positive, alpha-beta cytotoxic T cell	3.70672977020988e-27	3.27059846613177e-27	0.00248291944237476	5/51	11/175	CD8B,CCL5,CD8A,ANXA1,VIM	CD8B,CCL5,CD8A,IL7R,ZFP36L2,ITGB1,COTL1,LTB,LINC01871,IL32,LEPROTL1
7	Clus_CD8_TCM	Mature NK T cell	5.66788907631206e-24	4.7699964718816e-26	0.334862385321101	5/39	5/141	CD8B,CCL5,CD8A,IL7R,IL32	CCL5,IL7R,YBX3,LTB,IL32
8	Clus_CD8_TCM	Naive thymus-derived CD8-positive, alpha-beta T cell	2.27587237114416e-23	1.7556210419324e-25	0.421699078812692	3/13	12/179	CD8B,CD8A,IL7R	CD8B,CCL5,CD8A,IL7R,ZFP36L2,LTB,KLF2,LDHB,LINC01871,IL32,LEPROTL1,GPR155
9	Clus_CD8_TCM	Central memory CD8-positive, alpha-beta T cell	9.87282007734687e-20	5.31773070477988e-21	0.0866807610993657	3/9	7/40	CD8B,CD8A,IL7R	CD8B,CCL5,CD8A,IL7R,ZFP36L2,COTL1,CLDND1
10	Clus_CD8_TCM	Double-positive, alpha-beta thymocyte	8.15621720108639e-17	2.08243843431992e-17	NA	2/5	0/1	CD8B,CD8A	
1	Clus_CD8_TEM	Effector memory CD8-positive, alpha-beta T cell	3.89671035877108e-59	6.12856368330887e-60	0.000937414147928886	9/44	8/78	CD8A,CD8B,CCL5,TRAC,NKG7,CST7,TRGC2,KLRD1,KLRB1	CD8A,CD8B,CCL5,NKG7,CST7,KLRD1,EEF1A1,RPL28
2	Clus_CD8_TEM	T cell	1.3003821344074e-55	9.24413444257376e-56	0.00044195048725169	12/221	19/225	CD8A,CD8B,CCL5,TRAC,NKG7,IL32,TRBC2,KLRD1,ACTB,KLRB1,CD247,FTH1	CD8A,CD8B,CCL5,TRAC,DUSP2,NKG7,CD3D,CD3G,IL32,TRBC2,CST7,PPP2R5C,TRGC2,KLRD1,TPT1,PTMA,KLRB1,RPS3A,CD247
3	Clus_CD8_TEM	Mature NK T cell	1.93452223089506e-43	3.64736895679568e-44	0.00317068987513166	8/39	13/141	CD8A,CD8B,CCL5,NKG7,IL32,TRGC2,KLRD1,KLRB1	CCL5,TRAC,DUSP2,NKG7,CD3D,CD3G,IL32,TRBC2,CST7,KLRD1,ACTB,KLRB1,CD247
4	Clus_CD8_TEM	CD8-positive, alpha-beta T cell	1.42550396293707e-40	5.89804672718607e-39	2.06073395700399e-05	8/96	18/293	CD8A,CD8B,CCL5,TRAC,DUSP2,NKG7,TRBC2,KLRB1	CD8A,CD8B,CCL5,TRAC,DUSP2,NKG7,CD3D,CD3G,IL32,TRBC2,CST7,PPP2R5C,TRGC2,KLRD1,PIK3R1,ACTB,KLRB1,CD247
5	Clus_CD8_TEM	CD8-positive, alpha-beta cytotoxic T cell	3.67749422462546e-40	2.80765211084247e-39	0.000141272401827077	6/51	17/175	CD8A,CD8B,CCL5,NKG7,CST7,TRGC2	CD8A,CD8B,CCL5,TRAC,DUSP2,NKG7,CD3D,CD3G,IL32,TRBC2,CST7,PPP2R5C,TRGC2,KLRD1,PIK3R1,KLRB1,CD247
6	Clus_CD8_TEM	Naive thymus-derived CD8-positive, alpha-beta T cell	1.22189221548133e-20	6.05257946502716e-23	0.487386478304743	2/13	18/179	CD8A,CD8B	CD8A,CD8B,CCL5,DUSP2,NKG7,CD3D,CD3G,IL32,TRBC2,CST7,PPP2R5C,TRGC2,KLRD1,PIK3R1,RPLP1,ACTB,MT-CO1,ACTG1
7	Clus_CD8_TEM	Effector CD8-positive, alpha-beta T cell	1.35840773339352e-18	2.31218337598896e-19	NA	3/8	0/1	CD8A,CD8B,NKG7	
8	Clus_CD8_TEM	Central memory CD8-positive, alpha-beta T cell	2.78026401156929e-18	2.95306085474239e-19	0.0384193194291987	2/9	5/40	CD8A,CD8B	CD8A,CD8B,CCL5,DUSP2,KLRD1
9	Clus_CD8_TEM	Double-positive, alpha-beta thymocyte	6.09443946055616e-18	1.29668924692684e-18	NA	2/5	0/1	CD8A,CD8B	
10	Clus_CD8_TEM	Effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated	1.33053987981615e-15	5.07911475884345e-16	0.0151742147934639	3/13	14/243	CCL5,NKG7,CST7	CCL5,DUSP2,NKG7,CD3D,CD3G,IL32,CST7,TRGC2,MT-CO3,ACTB,KLRB1,MT-CO2,MT-CO1,ACTG1
1	Clus_cDC1	Type 1 conventional dendritic cell	1.03275252258444e-18	2.60994709990069e-19	0.000667530506448521	4/38	12/234	CLEC9A,IRF8,HLA-DPA1,ID2	CLEC9A,CPNE3,CPVL,IRF8,CST3,C1orf54,HLA-DPB1,HLA-DPA1,WDFY4,SNX3,ID2,SHTN1
2	Clus_cDC1	CD141-positive, CLEC9A-positive dendritic cell	6.11157769145843e-14	6.20133483859985e-14	0.000323045610125691	2/5	8/99	CLEC9A,HLA-DPA1	CLEC9A,CPNE3,CPVL,HLA-DPB1,HLA-DPA1,WDFY4,SNX3,ID2
3	Clus_cDC1	Conventional dendritic cell	5.11611084208037e-10	1.89874529585848e-12	0.1960569550931	4/22	6/99	CLEC9A,IRF8,CST3,HLA-DPB1	IRF8,CST3,HLA-DPB1,HLA-DPA1,S100A4,S100A9
4	Clus_cDC1	Monocyte	5.11611084208037e-10	7.31637354254153e-09	4.8234160886582e-05	6/218	8/365	CST3,HLA-DPB1,HLA-DPA1,MALAT1,FTL,S100A9	CPVL,CST3,HLA-DPB1,HLA-DPA1,S100A4,FTL,S100A9,ITM2B
5	Clus_cDC1	Plasmacytoid dendritic cell	1.4175203203347e-09	3.66600082845182e-11	NA	3/93	4/295	IRF8,CST3,HLA-DPA1	IRF8,HLA-DPB1,HLA-DPA1,WDFY4
6	Clus_cDC1	Myeloid dendritic cell	1.65938184581953e-09	5.00675556928305e-11	NA	5/63	0/1	CLEC9A,CST3,HLA-DPB1,HLA-DPA1,S100A9	
7	Clus_cDC1	Macrophage	6.25465174628041e-09	1.53048400856885e-10	0.0531062124248497	8/281	13/653	CLEC9A,CST3,HLA-DPB1,HLA-DPA1,S100A4,FTL,B2M,S100A9	CPVL,IRF8,CST3,C1orf54,HLA-DPB1,HLA-DPA1,ID2,S100A4,FTL,B2M,TPT1,S100A9,ITM2B
8	Clus_cDC1	Suppressor macrophage	3.48650994446625e-08	1.35252540949122e-09	NA	2/16	0/1	CST3,S100A9	
9	Clus_cDC1	B cell	1.26793128304917e-05	1.311998355349e-06	0.0275633958103638	5/169	6/264	CST3,HLA-DPB1,HLA-DPA1,S100A9,MT-ND3	IRF8,HLA-DPB1,HLA-DPA1,WDFY4,MALAT1,B2M
10	Clus_cDC1	CD1c-positive myeloid dendritic cell	1.54669361742484e-05	8.6668176838461e-07	NA	2/15	4/35	CST3,S100A9	CST3,HLA-DPB1,HLA-DPA1,S100A9
1	Clus_cDC2	CD1c-positive myeloid dendritic cell	3.44960064010572e-36	1.38257297204573e-39	0.233974358974359	5/15	8/35	FCER1A,CLEC10A,CST3,LYZ,HLA-DRA	FCER1A,CLEC10A,HLA-DQA1,CST3,HLA-DPB1,LYZ,HLA-DRA,HLA-DPA1
2	Clus_cDC2	Dendritic cell, human	3.88462263340114e-30	5.02321892250149e-32	NA	2/6	0/1	FCER1A,CLEC10A	
3	Clus_cDC2	Monocyte	1.50380242840668e-24	8.3204533515019e-26	0.00486329184506176	10/218	8/365	CLEC10A,HLA-DQA1,CST3,HLA-DPB1,LYZ,HLA-DRA,HLA-DPA1,HLA-DQB1,MALAT1,FTL	HLA-DQA1,CST3,HLA-DPB1,LYZ,HLA-DRA,HLA-DPA1,HLA-DQB1,FTL
4	Clus_cDC2	Conventional dendritic cell	1.53751213091568e-24	4.63667765280245e-27	0.114316239316239	6/22	8/99	FCER1A,CLEC10A,CST3,HLA-DPB1,LYZ,HLA-DRA	CLEC10A,HLA-DQA1,CST3,HLA-DPB1,LYZ,HLA-DRA,HLA-DPA1,HLA-DQB1
5	Clus_cDC2	Type 2 conventional dendritic cell	1.53751213091568e-24	1.6177624841805e-26	0.0386221294363257	2/22	10/184	FCER1A,CLEC10A	FCER1A,CLEC10A,HLA-DQA1,CST3,HLA-DPB1,LYZ,HLA-DRA,HLA-DPA1,HLA-DQB1,FTL
6	Clus_cDC2	Myeloid dendritic cell	3.25763189261456e-22	9.82906174495776e-24	NA	9/63	0/1	FCER1A,CLEC10A,HLA-DQA1,CST3,HLA-DPB1,LYZ,HLA-DRA,HLA-DPA1,HLA-DQB1	
7	Clus_cDC2	Macrophage	1.08583923201043e-17	2.0875531681724e-18	0.00379320067771705	9/281	11/653	HLA-DQA1,CST3,HLA-DPB1,LYZ,HLA-DRA,HLA-DPA1,HLA-DQB1,B2M,FTL	FCER1A,CLEC10A,HLA-DQA1,CST3,HLA-DPB1,LYZ,HLA-DRA,HLA-DPA1,HLA-DQB1,B2M,FTL
8	Clus_cDC2	Suppressor macrophage	1.33028443108852e-11	5.73398461676088e-13	NA	2/16	0/1	CST3,LYZ	
9	Clus_cDC2	B cell	2.53409877062505e-11	4.25996703853522e-10	8.838735635176e-05	6/169	7/264	HLA-DQA1,CST3,HLA-DPB1,HLA-DRA,HLA-DPA1,HLA-DQB1	HLA-DQA1,HLA-DPB1,HLA-DRA,HLA-DPA1,HLA-DQB1,MALAT1,B2M
10	Clus_cDC2	Type 1 conventional dendritic cell	2.61815925224325e-10	6.76290721259484e-09	7.39777848649205e-05	3/38	9/234	FCER1A,CLEC10A,HLA-DPA1	FCER1A,CLEC10A,HLA-DQA1,CST3,HLA-DPB1,LYZ,HLA-DRA,HLA-DPA1,HLA-DQB1
1	Clus_dnT	Monocyte	0.00781152342084825	6.73407191452435e-05	NA	2/218	1/365	MALAT1,FTH1	FTH1
2	Clus_dnT	T cell	0.0157523622303518	0.000203694339185583	NA	2/224	0/225	MALAT1,FTH1	
1	Clus_Doublet	Monocyte	7.85657270522424e-36	4.18391259367512e-37	0.000881716831989506	13/218	19/365	LST1,FCGR3A,AIF1,MS4A7,FCN1,TNFRSF1B,FOS,CTSS,TYROBP,HLA-DPA1,CFD,MALAT1,FTH1	PPBP,LST1,FCGR3A,AIF1,MS4A7,NRGN,FCN1,PF4,CDKN1C,S100A11,TNFRSF1B,FOS,CTSS,TYROBP,HLA-DPA1,CFD,FTH1,HLA-E,ACTB
2	Clus_Doublet	Macrophage	1.03156163587532e-21	5.88289941292053e-24	0.026	14/281	20/653	LST1,FCGR3A,AIF1,MS4A7,FCN1,FOS,CTSS,TYROBP,HLA-DPA1,B2M,MT-ATP6,RPS27,MT-CO3,FTH1	LST1,FCGR3A,AIF1,MS4A7,FCN1,S100A11,TNFRSF1B,FOS,CTSS,TYROBP,HLA-DPA1,CFD,B2M,TMSB4X,HLA-B,TPT1,RPS27,FTH1,HLA-E,ACTB
3	Clus_Doublet	Non-classical monocyte	1.08260846342918e-20	1.49611296510554e-23	0.169102296450939	5/52	12/72	LST1,FCGR3A,AIF1,FCN1,CDKN1C	LST1,FCGR3A,AIF1,MS4A7,FCN1,CDKN1C,S100A11,TNFRSF1B,CTSS,HLA-DPA1,CFD,FTH1
4	Clus_Doublet	Megakaryocyte	5.21626369148926e-18	8.99355808877455e-20	NA	3/69	4/53	PPBP,NRGN,PF4	PPBP,NRGN,PF4,TMSB4X
5	Clus_Doublet	CD14-low, CD16-positive monocyte	6.18583740546834e-15	2.08664468427824e-17	0.18659793814433	2/4	12/93	FCGR3A,MS4A7	LST1,FCGR3A,AIF1,FCN1,CDKN1C,S100A11,TNFRSF1B,CTSS,TYROBP,HLA-DPA1,CFD,ACTB
6	Clus_Doublet	Megakaryocyte progenitor cell	1.07539514967235e-13	3.24472674470107e-15	NA	2/15	3/94	PPBP,PF4	PPBP,NRGN,PF4
7	Clus_Doublet	Platelet	1.8168746381457e-13	6.26508495912311e-15	NA	2/53	3/114	PPBP,PF4	PPBP,NRGN,PF4
8	Clus_Doublet	Dendritic cell	2.64590957402857e-13	4.36161503423507e-14	0.00639212332692278	7/143	14/307	LST1,FCGR3A,AIF1,MS4A7,FCN1,TYROBP,HLA-DPA1	LST1,FCGR3A,AIF1,MS4A7,S100A11,CTSS,TYROBP,HLA-DPA1,B2M,TMSB4X,HLA-B,FTH1,RPS29,ACTB
9	Clus_Doublet	Circulating natural killer cell	1.29797355360032e-12	6.1541849524153e-14	NA	2/12	3/87	FCGR3A,TYROBP	FCGR3A,TYROBP,ACTB
10	Clus_Doublet	Effector T cell	3.97885671994409e-12	2.05802933790212e-13	NA	3/51	4/67	FCGR3A,FOS,CFD	MALAT1,MT-ATP6,MT-CO3,MT-CO2
1	Clus_Eryt	Endothelial cell	0.00330745559152182	5.70250964055487e-05	NA	3/466	3/268	HBB,MALAT1,B2M	MALAT1,B2M,TMSB4X
1	Clus_gdT	Gamma-delta T cell	5.26915082439304e-27	3.26095144265973e-27	0.000493951012173202	5/35	15/308	TRDC,TRGC1,TRGC2,CCL5,IL7R	TRDC,TRGC1,CD3D,CD3G,TRGC2,DUSP2,CCL5,IL32,CD3E,IL7R,MALAT1,RPLP1,GNLY,MT-CO1,MT-CO3
2	Clus_gdT	Mature NK T cell	4.86455761625632e-21	5.64635576282463e-23	0.066735112936345	8/39	11/141	TRDC,TRGC1,TRGC2,CCL5,IL32,IL7R,GNLY,TYROBP	TRDC,CD3D,CD3G,DUSP2,CCL5,IL32,CD3E,IL7R,MALAT1,ACTB,GNLY
3	Clus_gdT	Effector memory CD8-positive, alpha-beta T cell	1.4767018714803e-17	9.42575662647e-19	NA	5/44	4/78	TRGC2,CCL5,IL7R,TMSB4X,GNLY	CCL5,IL7R,B2M,GNLY
4	Clus_gdT	T cell	1.96862834561218e-17	3.73222656694821e-17	0.000981140726093843	8/221	14/225	TRDC,TRGC1,CCL5,IL32,IL7R,MALAT1,ACTB,GNLY	TRDC,CD3D,CD3G,TRGC2,DUSP2,CCL5,IL32,PPP2R5C,CD3E,IL7R,B2M,TMSB4X,GNLY,RPS26
5	Clus_gdT	Effector memory CD4-positive, alpha-beta T cell	1.20756808271291e-14	1.2846468965031e-15	NA	3/26	0/1	CCL5,IL7R,GNLY	
6	Clus_gdT	CD8-positive, alpha-beta cytotoxic T cell	1.16876390512096e-13	1.42095614164009e-13	0.0028821905147118	5/51	14/175	TRDC,TRGC1,TRGC2,CCL5,GNLY	TRDC,TRGC1,CD3D,CD3G,TRGC2,DUSP2,CCL5,IL32,PPP2R5C,CD3E,IL7R,B2M,MALAT1,GNLY
7	Clus_gdT	Central memory CD4-positive, alpha-beta T cell	3.74505540285856e-11	5.57774208936381e-12	NA	4/25	0/1	IL32,IL7R,TMSB10,TYROBP	
8	Clus_gdT	Helper T cell	2.77811237163337e-10	2.5344785738934e-09	0.000749931246878013	3/57	7/159	IL32,IL7R,NEAT1	CD3D,CD3G,IL32,CD3E,IL7R,MALAT1,NEAT1
9	Clus_gdT	CD8-positive, alpha-beta T cell	1.95049230458555e-08	1.02079035671444e-07	0.00173328367322486	4/96	16/293	DUSP2,CCL5,IL7R,GNLY	TRDC,TRGC1,CD3D,CD3G,TRGC2,DUSP2,CCL5,IL32,PPP2R5C,CD3E,IL7R,B2M,TMSB4X,MALAT1,ACTB,GNLY
10	Clus_gdT	CD4-positive, alpha-beta T cell	2.67853344337793e-08	7.89596404636354e-09	0.0344827586206897	3/93	11/281	CCL5,IL7R,GNLY	CD3D,CD3G,DUSP2,CCL5,IL32,PPP2R5C,CD3E,IL7R,MALAT1,RPLP1,GNLY
1	Clus_HSPC	Hematopoietic stem cell	0.000159541414263201	1.37535701951035e-06	NA	2/88	3/125	SOX4,SPINK2	SERPINB1,SPINK2,ANKRD28
2	Clus_HSPC	Macrophage	0.00034141617208991	1.32175037537095e-06	0.357664233576642	5/281	7/653	STMN1,ANKRD28,BTG1,B2M,S100A6	SERPINB1,STMN1,TMSB4X,HLA-B,BTG1,B2M,S100A6
3	Clus_HSPC	Megakaryocyte-erythroid progenitor cell	0.00034141617208991	6.56593857795652e-06	NA	2/19	1/67	CDK6,SOX4	SERPINB1
4	Clus_HSPC	Neuron	0.000767016886310884	5.1945822972559e-05	0.0263318332446077	2/174	5/288	SOX4,B2M	SOX4,ZFAS1,STMN1,TMSB4X,S100A6
1	Clus_ILC	Macrophage	0.00273388832460661	1.17840013991664e-05	NA	4/281	3/653	B2M,MT-CO3,MT-ATP6,FTL	TMSB4X,B2M,FTL
1	Clus_MAIT	Effector memory CD4-positive, alpha-beta T cell	1.67909441922459e-32	3.57254131749914e-34	NA	4/26	0/1	KLRB1,GZMK,IL7R,CXCR4	
2	Clus_MAIT	Effector memory CD8-positive, alpha-beta T cell	2.26192035013195e-26	9.62519297928491e-28	NA	5/44	2/78	KLRB1,GZMK,IL7R,CXCR4,TMSB4X	GZMK,IL7R
3	Clus_MAIT	Mucosal invariant T cell	9.97929621205074e-22	1.04193844718184e-20	0.000108903632554411	4/17	7/81	KLRB1,IL7R,NCR3,CXCR4	KLRB1,GZMK,IL7R,DUSP2,NCR3,CXCR4,TMSB10
4	Clus_MAIT	T cell	9.28234046552578e-21	4.48103977685942e-22	0.0329087048832272	7/221	8/225	KLRB1,GZMK,IL7R,NCR3,CXCR4,MALAT1,KLF2	KLRB1,GZMK,IL7R,DUSP2,CXCR4,TMSB4X,KLF2,RPS27
5	Clus_MAIT	T-helper 17 cell	8.46503154975278e-20	9.00535271250293e-21	NA	2/31	0/1	KLRB1,IL7R	
6	Clus_MAIT	Memory T cell	6.52547340600469e-19	1.63198982779344e-18	0.00104556446918265	3/16	6/214	KLRB1,IL7R,KLF2	GZMK,IL7R,DUSP2,CXCR4,MALAT1,RPS27
7	Clus_MAIT	Helper T cell	6.77202545425601e-17	1.00745982569014e-17	0.0227956209473034	4/57	5/159	KLRB1,GZMK,IL7R,CXCR4	KLRB1,IL7R,CXCR4,MALAT1,RPS27
8	Clus_MAIT	Effector CD4-positive, alpha-beta T cell	2.57679860951053e-15	4.38604018640088e-16	NA	2/7	3/89	KLRB1,GZMK	KLRB1,GZMK,NCR3
9	Clus_MAIT	Mature NK T cell	1.1734707633986e-14	2.38896966239932e-16	0.245098039215686	3/39	7/141	KLRB1,IL7R,NCR3	KLRB1,GZMK,IL7R,DUSP2,NCR3,CXCR4,MALAT1
10	Clus_MAIT	CD4-positive, alpha-beta T cell	9.7537761098246e-13	4.12417978863618e-14	0.149220489977728	3/93	7/281	KLRB1,GZMK,IL7R	KLRB1,GZMK,IL7R,DUSP2,CXCR4,MALAT1,RPS27
1	Clus_NK	Natural killer cell	5.04179763822482e-75	7.479769456715e-70	1.59000060275433e-10	14/150	19/223	KLRF1,CD247,TYROBP,PRF1,NKG7,SPON2,GNLY,GZMB,CST7,KLRB1,CD7,FCGR3A,KLRD1,FCER1G	KLRF1,CD247,TYROBP,CLIC3,PRF1,NKG7,SPON2,GNLY,GZMB,CST7,KLRB1,CD7,FCGR3A,KLRD1,FCER1G,CD52,PTMA,MALAT1,TMSB4X
2	Clus_NK	Mature NK T cell	1.32571332282376e-66	9.96166530110581e-69	0.00705858691167971	12/42	14/141	KLRF1,TYROBP,PRF1,NKG7,GNLY,GZMB,KLRB1,CD7,FCGR3A,KLRD1,FCER1G,CD52	CD247,CLIC3,PRF1,NKG7,GNLY,GZMB,CST7,KLRB1,CD7,FCGR3A,KLRD1,CD52,MALAT1,MT-ND3
3	Clus_NK	CD8-positive, alpha-beta cytotoxic T cell	2.58704324274702e-41	7.53633179220251e-43	0.00571712396201637	8/54	14/175	PRF1,NKG7,GNLY,GZMB,CST7,CD7,FCGR3A,VIM	KLRF1,CD247,PRF1,NKG7,GNLY,GZMB,CST7,KLRB1,CD7,FCGR3A,KLRD1,B2M,CD52,MALAT1
4	Clus_NK	Circulating natural killer cell	2.58704324274702e-41	1.8643070623834e-42	0.00231942368343278	6/12	13/87	TYROBP,NKG7,GNLY,GZMB,FCGR3A,KLRD1	KLRF1,TYROBP,CLIC3,PRF1,NKG7,SPON2,GNLY,GZMB,CST7,CD7,FCGR3A,KLRD1,FCER1G
5	Clus_NK	Effector memory CD8-positive, alpha-beta T cell, terminally differentiated	4.05582818119062e-27	1.05989339170248e-29	0.118062563067608	5/14	17/167	PRF1,NKG7,GNLY,GZMB,KLRD1	KLRF1,TYROBP,PRF1,NKG7,GNLY,GZMB,CST7,KLRB1,FCGR3A,KLRD1,B2M,CD52,RPLP1,RPL39,TMSB4X,RPLP0,MT-ND3
6	Clus_NK	CD16-positive natural killer cell	4.82713651923818e-21	1.24839737566505e-22	NA	3/3	0/1	NKG7,GNLY,FCGR3A	
7	Clus_NK	Effector memory CD8-positive, alpha-beta T cell	1.02474623614048e-20	3.98970350139943e-23	0.142126789366053	7/47	12/78	PRF1,NKG7,GNLY,CST7,KLRB1,KLRD1,TMSB4X	PRF1,NKG7,SPON2,GNLY,GZMB,CST7,FCGR3A,KLRD1,B2M,CD52,RPL39,RPS2
8	Clus_NK	T cell	1.0031349331068e-19	4.61314875492165e-22	0.144016227180527	14/224	14/225	KLRF1,CD247,PRF1,NKG7,GNLY,GZMB,KLRB1,CD7,FCGR3A,KLRD1,CD52,VIM,FTH1,MALAT1	CD247,PRF1,NKG7,GNLY,GZMB,CST7,KLRB1,CD7,KLRD1,B2M,CD52,VIM,PTMA,TMSB4X
9	Clus_NK	CD16-positive, CD56-dim natural killer cell, human	7.71959925258874e-19	2.99467212384908e-20	NA	3/4	0/1	NKG7,GNLY,FCGR3A	
10	Clus_NK	Monocyte	8.3683626636236e-17	6.24161877194992e-19	0.128509719222462	11/218	8/365	TYROBP,NKG7,GNLY,CST7,KLRB1,FCGR3A,KLRD1,FCER1G,CD52,FTH1,MALAT1	TYROBP,NKG7,GNLY,FCGR3A,FCER1G,CD52,VIM,FTH1
